point	county_name	state_name
46.229652081731416, -106.73071206870898	Rosebud County	Montana
46.21146979604115, -107.27162330668548	Treasure County	Montana
41.91640386236163, -96.78740077839645	Cuming County	Nebraska
41.3942640492988, -99.72614387792314	Custer County	Nebraska
41.91591260457582, -101.13533460472722	Hooker County	Nebraska
41.567305869020025, -98.981902155185	Valley County	Nebraska
41.53103834713324, -96.22202902267928	Washington County	Nebraska
40.84920926132405, -73.85307844379507	Bronx County	New York
42.25007022623195, -73.63187042985355	Columbia County	New York
42.19810299530046, -74.96645125005607	Delaware County	New York
42.71105344145413, -73.50971212570364	Rensselaer County	New York
43.31370942826527, -73.43076433062087	Washington County	New York
34.973789146834896, -80.10271194066037	Anson County	North Carolina
35.485594838580965, -81.22353261832282	Lincoln County	North Carolina
34.515099628525135, -77.88843554702869	Pender County	North Carolina
36.39651033398678, -78.10671680459349	Warren County	North Carolina
35.898948365313686, -82.30762791821753	Yancey County	North Carolina
46.432501154811725, -102.46028023884706	Hettinger County	North Dakota
47.74016058776773, -103.39527818466526	McKenzie County	North Dakota
38.84550316003601, -83.4721495273512	Adams County	Ohio
40.01580011706197, -80.98854277715718	Belmont County	Ohio
41.68419067194023, -83.46827474333395	Lucas County	Ohio
36.7497076717243, -100.47683484056641	Beaver County	Oklahoma
35.87524817034179, -98.43347409629627	Blaine County	Oklahoma
35.009334410156264, -97.4442888046982	McClain County	Oklahoma
35.688361788878865, -99.69570565929273	Roger Mills County	Oklahoma
41.436792740630175, -78.20387330259582	Cameron County	Pennsylvania
39.97314822147375, -75.74844095556682	Chester County	Pennsylvania
41.04854224717777, -76.40514398550951	Columbia County	Pennsylvania
40.53106508852668, -77.40216241776581	Juniata County	Pennsylvania
41.30219508327885, -80.25770638624189	Mercer County	Pennsylvania
34.692057338909436, -81.15953120273277	Chester County	South Carolina
34.639755952077465, -80.158683095195	Chesterfield County	South Carolina
43.38692421920517, -98.36609849124156	Douglas County	South Dakota
35.202150939443655, -87.03477760140554	Giles County	Tennessee
35.19867620399767, -88.1844852516012	Hardin County	Tennessee
40.593884339038475, -102.35757960808627	Phillips County	Colorado
39.63417100653029, -106.11637926153061	Summit County	Colorado
39.9710618248649, -103.20125280592167	Washington County	Colorado
41.81851068868551, -72.57205022763213	Capitol Planning Region	Connecticut
27.492709674101704, -81.81000602296889	Hardee County	Florida
28.55748029590086, -82.52822349255045	Hernando County	Florida
34.116793099130355, -82.84009550681786	Elbert County	Georgia
33.260868425293545, -84.28416000088446	Spalding County	Georgia
43.98913942445896, -115.73032257587109	Boise County	Idaho
40.845693015740146, -85.79400567310749	Wabash County	Indiana
40.74977162390204, -86.86546951715712	White County	Indiana
42.470095641307516, -92.30881972142264	Black Hawk County	Iowa
41.8980359312243, -90.53197240265062	Clinton County	Iowa
43.378022527981145, -94.6784802526279	Emmet County	Iowa
40.74558909916491, -95.60467660785588	Fremont County	Iowa
42.40186511101518, -92.79141773511881	Grundy County	Iowa
41.68374985463741, -94.50105019223172	Guthrie County	Iowa
42.03624159365791, -93.46504469492398	Story County	Iowa
38.883768500899215, -94.82226120319122	Johnson County	Kansas
37.23819649973818, -100.36618021882039	Meade County	Kansas
39.78438520294725, -99.90347687249921	Norton County	Kansas
37.64773525754617, -98.73959594403178	Pratt County	Kansas
37.952952804803004, -98.08600691034336	Reno County	Kansas
37.19330284517868, -100.85128720656868	Seward County	Kansas
38.030998527200836, -98.71744496967122	Stafford County	Kansas
37.88667018205752, -95.74016779292104	Woodson County	Kansas
38.359570599206684, -82.68772891770762	Boyd County	Kentucky
37.97007579101121, -85.69585682612093	Bullitt County	Kentucky
38.667833485435786, -85.1236219085687	Carroll County	Kentucky
38.545650282772584, -82.92227409426852	Greenup County	Kentucky
37.419776996521904, -84.0057654490408	Jackson County	Kentucky
38.69562295055325, -84.36027601073401	Pendleton County	Kentucky
37.51841750234816, -87.68315680269095	Webster County	Kentucky
29.756331647043538, -91.76528684109066	Iberia Parish	Louisiana
32.364372450121415, -91.24260878035788	Madison Parish	Louisiana
30.709490651421422, -91.60084658113169	Pointe Coupee Parish	Louisiana
38.87172215837283, -75.83160086592171	Caroline County	Maryland
38.422608095310856, -76.08332535258604	Dorchester County	Maryland
38.36941011766367, -75.63153123975738	Wicomico County	Maryland
41.75708863004431, -71.08850148196541	Bristol County	Massachusetts
42.340155471234795, -72.66378595731793	Hampshire County	Massachusetts
42.59502852207944, -85.30896810612417	Barry County	Michigan
44.71623909150366, -85.55220324051469	Grand Traverse County	Michigan
41.895083667772006, -84.06636658377573	Lenawee County	Michigan
44.33732036756185, -85.09468168057906	Missaukee County	Michigan
43.289929915284695, -86.53523413508228	Muskegon County	Michigan
44.33493920974505, -84.12641380786258	Ogemaw County	Michigan
42.93112191689789, -82.66436777267172	St. Clair County	Michigan
47.52322129153392, -91.408829118662	Lake County	Minnesota
45.55213974030849, -94.61303322931869	Stearns County	Minnesota
33.76995400750968, -89.8020061955374	Grenada County	Mississippi
32.754557948376345, -88.64115956577189	Kemper County	Mississippi
33.89224179263579, -88.48046704586976	Monroe County	Mississippi
36.338736468363365, -94.25611285109001	Benton County	Arkansas
35.83080781590278, -90.63285354985328	Craighead County	Arkansas
37.55915598809632, -120.9976753905105	Stanislaus County	California
41.52315184970644, -73.08604249407973	Naugatuck Valley Planning Region	Connecticut
29.878945606163175, -85.25741411837032	Gulf County	Florida
30.867890655044654, -85.8141024136118	Holmes County	Florida
30.610578132559958, -81.77141766839242	Nassau County	Florida
27.903983667636734, -82.79881632485139	Pinellas County	Florida
30.571230202219525, -86.17444522410861	Walton County	Florida
31.749280182300893, -82.28898368598247	Appling County	Georgia
31.5536747262218, -82.45268521716503	Bacon County	Georgia
31.276059677317186, -83.22962177658229	Berrien County	Georgia
32.403442589347144, -82.07367285187824	Candler County	Georgia
33.541973915828656, -84.3576063452411	Clayton County	Georgia
32.50995835901091, -84.87704332206229	Muscogee County	Georgia
37.14533375105085, -87.86790684161365	Caldwell County	Kentucky
37.59479839608637, -83.71627630774988	Lee County	Kentucky
30.728928413194332, -92.40595837610964	Evangeline Parish	Louisiana
30.40785518780656, -89.95464450605417	St. Tammany Parish	Louisiana
46.991543803769325, -88.65205808416934	Houghton County	Michigan
42.2454540060221, -85.5311844978007	Kalamazoo County	Michigan
44.684676410450656, -85.09025024607536	Kalkaska County	Michigan
42.948534860250305, -86.42188212097767	Ottawa County	Michigan
43.67423982722514, -95.75338666744047	Nobles County	Minnesota
48.77514702337912, -95.81080617218518	Roseau County	Minnesota
44.02233641702642, -93.22608221130182	Steele County	Minnesota
34.2300109120544, -90.60172227951372	Coahoma County	Mississippi
33.08849101183139, -89.03442940510735	Winston County	Mississippi
40.43084761172395, -95.42809368244811	Atchison County	Missouri
34.46431985477081, -84.4656391902635	Pickens County	Georgia
38.712359680931655, -88.0851336990494	Richland County	Illinois
41.75625502758461, -89.91410325298091	Whiteside County	Illinois
40.301690676492335, -86.47515966687341	Clinton County	Indiana
39.14519005926364, -84.97325531264318	Dearborn County	Indiana
39.76951742122841, -86.50997599289231	Hendricks County	Indiana
38.906417525860576, -86.03754141465981	Jackson County	Indiana
38.68507010288552, -85.74746816370693	Scott County	Indiana
41.28092651338705, -86.64764882471016	Starke County	Indiana
42.47078365511209, -91.83784217414276	Buchanan County	Iowa
42.46882265289112, -90.88252218987924	Dubuque County	Iowa
43.37857039154113, -95.62368514405844	Osceola County	Iowa
41.6850926402346, -95.31021139711514	Shelby County	Iowa
41.33560037578557, -91.71787023408788	Washington County	Iowa
39.78473222201434, -98.21834068870459	Jewell County	Kansas
38.56358307544875, -94.83805696909823	Miami County	Kansas
39.78458310444649, -99.34702215047349	Phillips County	Kansas
33.96224059421087, -96.25976238231391	Bryan County	Oklahoma
36.40823861822539, -94.80261265067259	Delaware County	Oklahoma
35.3736415895131, -95.66679983692048	McIntosh County	Oklahoma
36.835513604249115, -94.81042965424288	Ottawa County	Oklahoma
35.16750485851559, -96.61549387625745	Seminole County	Oklahoma
44.49150060453718, -119.00735395126964	Grant County	Oregon
40.398410494844335, -77.26229484565404	Perry County	Pennsylvania
40.96296657083962, -77.06227551310573	Union County	Pennsylvania
32.825048851059016, -79.89683134231673	Charleston County	South Carolina
44.858253784419674, -97.72949639803826	Clark County	South Dakota
43.895818374296326, -99.84738553896474	Lyman County	South Dakota
35.813538642959905, -89.13952813480168	Crockett County	Tennessee
36.35921148251633, -85.67315081215268	Jackson County	Tennessee
35.73477940008922, -84.31186790794092	Loudon County	Tennessee
35.284617279885204, -86.35877136879108	Moore County	Tennessee
36.39204290112098, -86.15675295382455	Trousdale County	Tennessee
36.29830282659607, -88.71774400403656	Weakley County	Tennessee
33.61648950022453, -99.21351523210197	Baylor County	Texas
29.87678666133802, -96.91976182163872	Fayette County	Texas
35.8400260157135, -101.3546994744878	Hutchinson County	Texas
27.426710928160514, -97.66838776372116	Kleberg County	Texas
32.04694279135492, -96.47248647297212	Navarro County	Texas
26.562153170999732, -98.73839965173852	Starr County	Texas
30.334376174107234, -97.78195729524136	Travis County	Texas
32.736276631213386, -94.94148457105919	Upshur County	Texas
40.448748197302336, -113.13109144153651	Tooele County	Utah
44.03087190906652, -73.14092167992887	Addison County	Vermont
44.79804680969044, -73.29482439353463	Grand Isle County	Vermont
37.075938196529826, -77.63228847779874	Dinwiddie County	Virginia
37.538017754250404, -77.40586106242743	Henrico County	Virginia
38.18511107596126, -77.65609460519975	Spotsylvania County	Virginia
37.238016412108365, -76.44257888177471	York County	Virginia
36.682658755114545, -79.86363208803921	Martinsville city	Virginia
47.869207112436044, -120.61897338188811	Chelan County	Washington
38.02877492854031, -81.0811565348305	Fayette County	West Virginia
39.00750304830596, -78.85792287393986	Hardy County	West Virginia
43.01821451381963, -88.3045083319231	Waukesha County	Wisconsin
41.28749183768765, -110.54756183471963	Uinta County	Wyoming
18.134180268598517, -67.1140214208697	Hormigueros Municipio	Puerto Rico
37.680406557560744, -93.02365533280677	Dallas County	Missouri
40.09443077214229, -95.21551252128582	Holt County	Missouri
39.14249620564874, -92.69626454120824	Howard County	Missouri
38.21452950788522, -92.42840792011995	Miller County	Missouri
46.40446205763568, -113.44036773256562	Granite County	Montana
47.64522480848075, -105.79542447159984	McCone County	Montana
40.17637970981885, -98.04718497873672	Nuckolls County	Nebraska
36.21519621788782, -115.0135610725213	Clark County	Nevada
39.442195159661935, -114.90168446832983	White Pine County	Nevada
32.352647605693605, -106.83272121134276	Doña Ana County	New Mexico
32.47146277420701, -104.30446571176383	Eddy County	New Mexico
33.74530779527094, -105.4592958562582	Lincoln County	New Mexico
35.869315485950544, -106.30734506667606	Los Alamos County	New Mexico
42.81812122211137, -74.05857260016909	Schenectady County	New York
36.12656132090836, -76.60213038075386	Chowan County	North Carolina
46.45691570153327, -98.53546126392098	LaMoure County	North Dakota
40.57959160531214, -81.08971678587521	Carroll County	Ohio
41.33388518846905, -84.06823040712625	Henry County	Ohio
37.203547304822266, -94.34060529500911	Jasper County	Missouri
37.82462504672308, -92.20766264084865	Pulaski County	Missouri
45.51675682351854, -104.53615862076381	Carter County	Montana
48.29512862656956, -114.04967466623935	Flathead County	Montana
45.937334673995835, -108.27441862714056	Yellowstone County	Montana
41.21976891465714, -102.99502207594783	Cheyenne County	Nebraska
41.1690378915136, -98.03798542278	Merrick County	Nebraska
41.57128686154698, -97.5211570466964	Platte County	Nebraska
38.53859613021057, -118.43499567194918	Mineral County	Nevada
42.91529154240759, -71.71608243680693	Hillsborough County	New Hampshire
33.363318014159155, -104.46687961951571	Chaves County	New Mexico
35.58066415570144, -108.26182315836242	McKinley County	New Mexico
32.61314463258039, -105.74144254532114	Otero County	New Mexico
42.17029738915307, -76.30625882693094	Tioga County	New York
36.065627239568116, -76.96671384273846	Bertie County	North Carolina
35.048730292255854, -78.82767905792169	Cumberland County	North Carolina
36.25744854092298, -77.65173260620934	Halifax County	North Carolina
35.475186255439446, -79.17148354903634	Lee County	North Carolina
36.061118802266606, -79.12064915226763	Orange County	North Carolina
35.59329883487215, -77.37449645722573	Pitt County	North Carolina
36.23110703040773, -81.69642501554307	Watauga County	North Carolina
48.201314989332516, -102.35568547871935	Mountrail County	North Dakota
39.04753098385636, -84.15176885780447	Clermont County	Ohio
40.768427781111136, -80.77718659588965	Columbiana County	Ohio
41.60179887527363, -84.13007956441295	Fulton County	Ohio
40.540011322933346, -84.62936037801316	Mercer County	Ohio
35.54244465483021, -97.982401233773	Canadian County	Oklahoma
35.63883768229283, -99.00155568819771	Custer County	Oklahoma
35.20665586512531, -96.94836013238252	Pottawatomie County	Oklahoma
46.01752610501441, -123.71699913603477	Clatsop County	Oregon
39.92534348137775, -78.11268364620285	Fulton County	Pennsylvania
41.436690773390175, -75.60921062290552	Lackawanna County	Pennsylvania
34.22262736331072, -82.45927391504368	Abbeville County	South Carolina
34.894064366483235, -82.37062027408517	Greenville County	South Carolina
44.547394461314894, -99.4871292198476	Hyde County	South Dakota
44.566831928492476, -102.71686610605249	Meade County	South Dakota
45.06450156756933, -99.95725194780947	Potter County	South Dakota
