"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Vagina"	"27050"	"Kentucky"	"21"	24	2269036	0.8
	"Vagina"	"27050"	"Louisiana"	"22"	23	2385969	0.8
	"Vagina"	"27050"	"Maryland"	"24"	33	3122480	0.8
	"Vagina"	"27050"	"Massachusetts"	"25"	28	3548380	0.6
	"Vagina"	"27050"	"Michigan"	"26"	43	5066743	0.6
	"Vagina"	"27050"	"Minnesota"	"27"	20	2830663	0.5
	"Vagina"	"27050"	"Missouri"	"29"	19	3127846	0.4
	"Vagina"	"27050"	"New Jersey"	"34"	32	4545698	0.5
	"Vagina"	"27050"	"New York"	"36"	81	10012065	0.6
	"Vagina"	"27050"	"North Carolina"	"37"	39	5393755	0.6
	"Vagina"	"27050"	"Ohio"	"39"	61	5962634	0.7
	"Vagina"	"27050"	"Oklahoma"	"40"	20	1999160	0.7
	"Vagina"	"27050"	"Oregon"	"41"	22	2126006	0.7
	"Vagina"	"27050"	"Pennsylvania"	"42"	57	6526489	0.6
	"Vagina"	"27050"	"South Carolina"	"45"	30	2659704	0.8
	"Vagina"	"27050"	"Tennessee"	"47"	42	3498429	0.9
	"Vagina"	"27050"	"Texas"	"48"	98	14591903	0.6
	"Vagina"	"27050"	"Virginia"	"51"	37	4345858	0.7
	"Vagina"	"27050"	"Washington"	"53"	29	3802546	0.6
	"Vagina"	"27050"	"Wisconsin"	"55"	23	2925732	0.5
	"Vulva"	"27060"	"Alabama"	"01"	95	2536133	2.9
	"Vulva"	"27060"	"Arizona"	"04"	73	3669041	1.5
	"Vulva"	"27060"	"Arkansas"	"05"	69	1538076	3.6
	"Vulva"	"27060"	"California"	"06"	469	19829085	1.9
	"Vulva"	"27060"	"Colorado"	"08"	65	2857610	1.9
	"Vulva"	"27060"	"Connecticut"	"09"	75	1826990	2.7
	"Vulva"	"27060"	"Delaware"	"10"	21	504571	3.1
	"Vulva"	"27060"	"Florida"	"12"	370	10987074	2.3
	"Vulva"	"27060"	"Georgia"	"13"	165	5462335	2.6
	"Vulva"	"27060"	"Hawaii"	"15"	24	706419	2.4
	"Vulva"	"27060"	"Idaho"	"16"	26	891995	2.5
	"Vulva"	"27060"	"Illinois"	"17"	233	6443120	2.8
	"Vulva"	"27060"	"Indiana"	"18"	122	3411571	2.8
	"Vulva"	"27060"	"Iowa"	"19"	86	1586636	3.9
	"Vulva"	"27060"	"Kansas"	"20"	54	1462080	2.9
	"Vulva"	"27060"	"Kentucky"	"21"	117	2269036	4.0
	"Vulva"	"27060"	"Louisiana"	"22"	90	2385969	3.1
	"Vulva"	"27060"	"Maine"	"23"	43	686674	4.1
	"Vulva"	"27060"	"Maryland"	"24"	110	3122480	2.7
	"Vulva"	"27060"	"Massachusetts"	"25"	126	3548380	2.6
	"Vulva"	"27060"	"Michigan"	"26"	219	5066743	3.2
	"Vulva"	"27060"	"Minnesota"	"27"	110	2830663	3.0
	"Vulva"	"27060"	"Mississippi"	"28"	52	1534587	2.8
	"Vulva"	"27060"	"Missouri"	"29"	119	3127846	2.8
	"Vulva"	"27060"	"Montana"	"30"	17	531486	2.5
	"Vulva"	"27060"	"Nebraska"	"31"	33	967601	2.8
	"Vulva"	"27060"	"New Hampshire"	"33"	36	686814	3.5
	"Vulva"	"27060"	"New Jersey"	"34"	178	4545698	2.9
	"Vulva"	"27060"	"New Mexico"	"35"	31	1060654	2.2
	"Vulva"	"27060"	"New York"	"36"	352	10012065	2.6
	"Vulva"	"27060"	"North Carolina"	"37"	194	5393755	2.8
	"Vulva"	"27060"	"Ohio"	"39"	259	5962634	3.3
	"Vulva"	"27060"	"Oklahoma"	"40"	63	1999160	2.5
	"Vulva"	"27060"	"Oregon"	"41"	74	2126006	2.6
	"Vulva"	"27060"	"Pennsylvania"	"42"	262	6526489	2.8
	"Vulva"	"27060"	"Rhode Island"	"44"	24	543197	3.0
	"Vulva"	"27060"	"South Carolina"	"45"	92	2659704	2.7
	"Vulva"	"27060"	"Tennessee"	"47"	130	3498429	2.9
	"Vulva"	"27060"	"Texas"	"48"	367	14591903	2.3
	"Vulva"	"27060"	"Utah"	"49"	36	1589845	2.3
	"Vulva"	"27060"	"Virginia"	"51"	132	4345858	2.4
	"Vulva"	"27060"	"Washington"	"53"	126	3802546	2.6
	"Vulva"	"27060"	"West Virginia"	"54"	53	906103	4.1
	"Vulva"	"27060"	"Wisconsin"	"55"	123	2925732	3.2
	"Other Female Genital Organs"	"27070"	"Alabama"	"01"	23	2536133	0.7
	"Other Female Genital Organs"	"27070"	"Arizona"	"04"	113	3669041	2.2
	"Other Female Genital Organs"	"27070"	"Arkansas"	"05"	35	1538076	1.7
	"Other Female Genital Organs"	"27070"	"California"	"06"	466	19829085	1.9
	"Other Female Genital Organs"	"27070"	"Colorado"	"08"	95	2857610	2.8
	"Other Female Genital Organs"	"27070"	"Connecticut"	"09"	60	1826990	2.3
	"Other Female Genital Organs"	"27070"	"Florida"	"12"	275	10987074	1.6
	"Other Female Genital Organs"	"27070"	"Georgia"	"13"	90	5462335	1.4
	"Other Female Genital Organs"	"27070"	"Hawaii"	"15"	33	706419	3.1
	"Other Female Genital Organs"	"27070"	"Illinois"	"17"	193	6443120	2.3
	"Other Female Genital Organs"	"27070"	"Indiana"	"18"	61	3411571	1.3
	"Other Female Genital Organs"	"27070"	"Iowa"	"19"	53	1586636	2.5
	"Other Female Genital Organs"	"27070"	"Kansas"	"20"	35	1462080	2.1
	"Other Female Genital Organs"	"27070"	"Kentucky"	"21"	58	2269036	2.0
	"Other Female Genital Organs"	"27070"	"Louisiana"	"22"	37	2385969	1.2
	"Other Female Genital Organs"	"27070"	"Maine"	"23"	45	686674	4.0
	"Other Female Genital Organs"	"27070"	"Maryland"	"24"	90	3122480	2.1
	"Other Female Genital Organs"	"27070"	"Massachusetts"	"25"	134	3548380	2.8
	"Other Female Genital Organs"	"27070"	"Michigan"	"26"	148	5066743	2.1
	"Other Female Genital Organs"	"27070"	"Minnesota"	"27"	113	2830663	3.1
	"Other Female Genital Organs"	"27070"	"Mississippi"	"28"	28	1534587	1.3
	"Other Female Genital Organs"	"27070"	"Missouri"	"29"	91	3127846	2.1
	"Other Female Genital Organs"	"27070"	"Montana"	"30"	17	531486	2.2
	"Other Female Genital Organs"	"27070"	"Nebraska"	"31"	17	967601	1.4
	"Other Female Genital Organs"	"27070"	"New Hampshire"	"33"	22	686814	2.1
	"Other Female Genital Organs"	"27070"	"New Jersey"	"34"	131	4545698	2.1
	"Other Female Genital Organs"	"27070"	"New Mexico"	"35"	35	1060654	2.4
	"Other Female Genital Organs"	"27070"	"New York"	"36"	321	10012065	2.4
	"Other Female Genital Organs"	"27070"	"North Carolina"	"37"	149	5393755	2.1
	"Other Female Genital Organs"	"27070"	"Ohio"	"39"	160	5962634	1.9
	"Other Female Genital Organs"	"27070"	"Oklahoma"	"40"	16	1999160	0.6
	"Other Female Genital Organs"	"27070"	"Oregon"	"41"	60	2126006	2.0
	"Other Female Genital Organs"	"27070"	"Pennsylvania"	"42"	153	6526489	1.7
	"Other Female Genital Organs"	"27070"	"Rhode Island"	"44"	28	543197	3.7
	"Other Female Genital Organs"	"27070"	"South Carolina"	"45"	63	2659704	1.6
	"Other Female Genital Organs"	"27070"	"Tennessee"	"47"	68	3498429	1.6
	"Other Female Genital Organs"	"27070"	"Texas"	"48"	189	14591903	1.2
	"Other Female Genital Organs"	"27070"	"Utah"	"49"	30	1589845	2.1
	"Other Female Genital Organs"	"27070"	"Vermont"	"50"	20	315738	4.2
	"Other Female Genital Organs"	"27070"	"Virginia"	"51"	128	4345858	2.2
	"Other Female Genital Organs"	"27070"	"Washington"	"53"	149	3802546	3.0
	"Other Female Genital Organs"	"27070"	"West Virginia"	"54"	23	906103	2.0
	"Other Female Genital Organs"	"27070"	"Wisconsin"	"55"	81	2925732	2.0
	"Male Genital System"	"28010-28040"	"Alabama"	"01"	3854	2371832	123.4
	"Male Genital System"	"28010-28040"	"Alaska"	"02"	429	382813	105.0
	"Male Genital System"	"28010-28040"	"Arizona"	"04"	3510	3622802	75.6
	"Male Genital System"	"28010-28040"	"Arkansas"	"05"	2270	1482909	119.6
	"Male Genital System"	"28010-28040"	"California"	"06"	23217	19608525	105.1
	"Male Genital System"	"28010-28040"	"Colorado"	"08"	3333	2900876	100.8
	"Male Genital System"	"28010-28040"	"Connecticut"	"09"	3273	1739032	140.6
	"Male Genital System"	"28010-28040"	"Delaware"	"10"	921	472097	136.4
	"Male Genital System"	"28010-28040"	"District of Columbia"	"11"	448	335860	137.4
	"Male Genital System"	"28010-28040"	"Florida"	"12"	14326	10504982	93.4
	"Male Genital System"	"28010-28040"	"Georgia"	"13"	8485	5165685	144.9
	"Male Genital System"	"28010-28040"	"Hawaii"	"15"	1047	709196	110.1
	"Male Genital System"	"28010-28040"	"Idaho"	"16"	1462	897065	132.0
	"Male Genital System"	"28010-28040"	"Illinois"	"17"	9220	6223897	121.2
	"Male Genital System"	"28010-28040"	"Indiana"	"18"	3978	3319439	98.4
	"Male Genital System"	"28010-28040"	"Iowa"	"19"	2757	1572960	136.7
	"Male Genital System"	"28010-28040"	"Kansas"	"20"	2133	1450555	121.8
	"Male Genital System"	"28010-28040"	"Kentucky"	"21"	3293	2203309	118.0
	"Male Genital System"	"28010-28040"	"Louisiana"	"22"	4265	2272316	153.3
	"Male Genital System"	"28010-28040"	"Maine"	"23"	1207	659096	115.4
	"Male Genital System"	"28010-28040"	"Maryland"	"24"	5297	2932474	145.6
	"Male Genital System"	"28010-28040"	"Massachusetts"	"25"	5048	3346503	116.2
	"Male Genital System"	"28010-28040"	"Michigan"	"26"	8129	4918052	123.1
	"Male Genital System"	"28010-28040"	"Minnesota"	"27"	4089	2809390	115.7
	"Male Genital System"	"28010-28040"	"Mississippi"	"28"	2648	1443640	147.3
	"Male Genital System"	"28010-28040"	"Missouri"	"29"	3971	3012629	103.0
	"Male Genital System"	"28010-28040"	"Montana"	"30"	1106	538637	142.4
	"Male Genital System"	"28010-28040"	"Nebraska"	"31"	1604	964970	137.4
	"Male Genital System"	"28010-28040"	"New Hampshire"	"33"	1260	673969	128.4
	"Male Genital System"	"28010-28040"	"New Jersey"	"34"	8435	4345560	153.6
	"Male Genital System"	"28010-28040"	"New Mexico"	"35"	1275	1038980	92.9
	"Male Genital System"	"28010-28040"	"New York"	"36"	17419	9451066	145.7
	"Male Genital System"	"28010-28040"	"North Carolina"	"37"	8752	5107629	135.6
	"Male Genital System"	"28010-28040"	"North Dakota"	"38"	603	391046	130.4
	"Male Genital System"	"28010-28040"	"Ohio"	"39"	9500	5733873	126.1
	"Male Genital System"	"28010-28040"	"Oklahoma"	"40"	2621	1961516	112.1
	"Male Genital System"	"28010-28040"	"Oregon"	"41"	2913	2090110	103.8
	"Male Genital System"	"28010-28040"	"Pennsylvania"	"42"	10411	6272394	120.1
	"Male Genital System"	"28010-28040"	"Rhode Island"	"44"	950	514961	137.8
	"Male Genital System"	"28010-28040"	"South Carolina"	"45"	3857	2497998	114.1
	"Male Genital System"	"28010-28040"	"South Dakota"	"46"	726	447574	127.5
	"Male Genital System"	"28010-28040"	"Tennessee"	"47"	5163	3331896	121.9
	"Male Genital System"	"28010-28040"	"Texas"	"48"	16364	14394891	111.5
	"Male Genital System"	"28010-28040"	"Utah"	"49"	1813	1613538	123.6
	"Male Genital System"	"28010-28040"	"Vermont"	"50"	546	308308	117.2
	"Male Genital System"	"28010-28040"	"Virginia"	"51"	5352	4210784	103.8
	"Male Genital System"	"28010-28040"	"Washington"	"53"	4934	3811478	106.8
	"Male Genital System"	"28010-28040"	"West Virginia"	"54"	1422	889160	107.8
	"Male Genital System"	"28010-28040"	"Wisconsin"	"55"	5265	2898849	134.8
	"Male Genital System"	"28010-28040"	"Wyoming"	"56"	477	295710	121.6
	"Prostate"	"28010"	"Alabama"	"01"	3727	2371832	118.2
	"Prostate"	"28010"	"Alaska"	"02"	406	382813	97.8
	"Prostate"	"28010"	"Arizona"	"04"	3263	3622802	68.7
	"Prostate"	"28010"	"Arkansas"	"05"	2173	1482909	112.9
	"Prostate"	"28010"	"California"	"06"	21769	19608525	98.0
	"Prostate"	"28010"	"Colorado"	"08"	3137	2900876	94.3
	"Prostate"	"28010"	"Connecticut"	"09"	3129	1739032	132.4
	"Prostate"	"28010"	"Delaware"	"10"	889	472097	129.3
	"Prostate"	"28010"	"District of Columbia"	"11"	424	335860	131.6
	"Prostate"	"28010"	"Florida"	"12"	13769	10504982	88.2
	"Prostate"	"28010"	"Georgia"	"13"	8190	5165685	139.0
	"Prostate"	"28010"	"Hawaii"	"15"	1005	709196	104.2
	"Prostate"	"28010"	"Idaho"	"16"	1402	897065	125.1
	"Prostate"	"28010"	"Illinois"	"17"	8788	6223897	114.2
	"Prostate"	"28010"	"Indiana"	"18"	3775	3319439	92.1
	"Prostate"	"28010"	"Iowa"	"19"	2630	1572960	128.2
	"Prostate"	"28010"	"Kansas"	"20"	2038	1450555	114.7
	"Prostate"	"28010"	"Kentucky"	"21"	3141	2203309	111.0
	"Prostate"	"28010"	"Louisiana"	"22"	4118	2272316	146.6
	"Prostate"	"28010"	"Maine"	"23"	1149	659096	106.9
	"Prostate"	"28010"	"Maryland"	"24"	5170	2932474	141.3
	"Prostate"	"28010"	"Massachusetts"	"25"	4855	3346503	110.5
	"Prostate"	"28010"	"Michigan"	"26"	7810	4918052	116.4
	"Prostate"	"28010"	"Minnesota"	"27"	3880	2809390	108.1
	"Prostate"	"28010"	"Mississippi"	"28"	2562	1443640	141.1
	"Prostate"	"28010"	"Missouri"	"29"	3749	3012629	95.2
	"Prostate"	"28010"	"Montana"	"30"	1057	538637	132.8
	"Prostate"	"28010"	"Nebraska"	"31"	1537	964970	130.2
	"Prostate"	"28010"	"New Hampshire"	"33"	1206	673969	120.7
	"Prostate"	"28010"	"New Jersey"	"34"	8125	4345560	146.4
	"Prostate"	"28010"	"New Mexico"	"35"	1208	1038980	86.1
	"Prostate"	"28010"	"New York"	"36"	16730	9451066	138.5
	"Prostate"	"28010"	"North Carolina"	"37"	8438	5107629	129.5
	"Prostate"	"28010"	"North Dakota"	"38"	580	391046	124.2
	"Prostate"	"28010"	"Ohio"	"39"	9105	5733873	118.9
	"Prostate"	"28010"	"Oklahoma"	"40"	2489	1961516	105.2
	"Prostate"	"28010"	"Oregon"	"41"	2759	2090110	96.5
	"Prostate"	"28010"	"Pennsylvania"	"42"	9996	6272394	113.3
	"Prostate"	"28010"	"Rhode Island"	"44"	915	514961	130.7
	"Prostate"	"28010"	"South Carolina"	"45"	3715	2497998	108.5
	"Prostate"	"28010"	"South Dakota"	"46"	700	447574	121.4
	"Prostate"	"28010"	"Tennessee"	"47"	4936	3331896	115.0
	"Prostate"	"28010"	"Texas"	"48"	15441	14394891	105.1
	"Prostate"	"28010"	"Utah"	"49"	1681	1613538	115.3
	"Prostate"	"28010"	"Vermont"	"50"	519	308308	108.5
	"Prostate"	"28010"	"Virginia"	"51"	5143	4210784	98.8
	"Prostate"	"28010"	"Washington"	"53"	4684	3811478	100.5
	"Prostate"	"28010"	"West Virginia"	"54"	1354	889160	100.4
	"Prostate"	"28010"	"Wisconsin"	"55"	5018	2898849	125.9
	"Prostate"	"28010"	"Wyoming"	"56"	449	295710	112.1
	"Testis"	"28020"	"Alabama"	"01"	97	2371832	4.2
	"Testis"	"28020"	"Alaska"	"02"	19	382813	5.5
	"Testis"	"28020"	"Arizona"	"04"	210	3622802	6.1
	"Testis"	"28020"	"Arkansas"	"05"	78	1482909	5.7
	"Testis"	"28020"	"California"	"06"	1229	19608525	6.1
	"Testis"	"28020"	"Colorado"	"08"	171	2900876	5.7
	"Testis"	"28020"	"Connecticut"	"09"	118	1739032	7.0
	"Testis"	"28020"	"Delaware"	"10"	28	472097	6.4
	"Testis"	"28020"	"District of Columbia"	"11"	21	335860	4.9
	"Testis"	"28020"	"Florida"	"12"	441	10504982	4.5
	"Testis"	"28020"	"Georgia"	"13"	224	5165685	4.5
	"Testis"	"28020"	"Hawaii"	"15"	37	709196	5.3
	"Testis"	"28020"	"Idaho"	"16"	53	897065	6.1
	"Testis"	"28020"	"Illinois"	"17"	370	6223897	6.1
	"Testis"	"28020"	"Indiana"	"18"	171	3319439	5.3
	"Testis"	"28020"	"Iowa"	"19"	103	1572960	7.1
	"Testis"	"28020"	"Kansas"	"20"	84	1450555	6.4
	"Testis"	"28020"	"Kentucky"	"21"	106	2203309	5.2
	"Testis"	"28020"	"Louisiana"	"22"	117	2272316	5.4
	"Testis"	"28020"	"Maine"	"23"	43	659096	7.0
	"Testis"	"28020"	"Maryland"	"24"	99	2932474	3.4
	"Testis"	"28020"	"Massachusetts"	"25"	164	3346503	4.9
	"Testis"	"28020"	"Michigan"	"26"	265	4918052	5.8
	"Testis"	"28020"	"Minnesota"	"27"	178	2809390	6.6
	"Testis"	"28020"	"Mississippi"	"28"	59	1443640	4.5
	"Testis"	"28020"	"Missouri"	"29"	182	3012629	6.6
	"Testis"	"28020"	"Montana"	"30"	41	538637	8.5
	"Testis"	"28020"	"Nebraska"	"31"	57	964970	6.2
	"Testis"	"28020"	"New Hampshire"	"33"	42	673969	6.3
	"Testis"	"28020"	"New Jersey"	"34"	246	4345560	5.9
	"Testis"	"28020"	"New Mexico"	"35"	54	1038980	5.7
	"Testis"	"28020"	"New York"	"36"	568	9451066	6.0
	"Testis"	"28020"	"North Carolina"	"37"	242	5107629	5.0
	"Testis"	"28020"	"North Dakota"	"38"	22	391046	5.9
	"Testis"	"28020"	"Ohio"	"39"	312	5733873	5.9
	"Testis"	"28020"	"Oklahoma"	"40"	111	1961516	5.9
	"Testis"	"28020"	"Oregon"	"41"	130	2090110	6.3
	"Testis"	"28020"	"Pennsylvania"	"42"	344	6272394	5.8
	"Testis"	"28020"	"Rhode Island"	"44"	32	514961	6.5
	"Testis"	"28020"	"South Carolina"	"45"	106	2497998	4.4
	"Testis"	"28020"	"South Dakota"	"46"	22	447574	5.4
	"Testis"	"28020"	"Tennessee"	"47"	188	3331896	6.0
	"Testis"	"28020"	"Texas"	"48"	776	14394891	5.4
	"Testis"	"28020"	"Utah"	"49"	112	1613538	6.7
	"Testis"	"28020"	"Vermont"	"50"	20	308308	7.1
	"Testis"	"28020"	"Virginia"	"51"	173	4210784	4.1
	"Testis"	"28020"	"Washington"	"53"	208	3811478	5.3
	"Testis"	"28020"	"West Virginia"	"54"	44	889160	5.4
	"Testis"	"28020"	"Wisconsin"	"55"	206	2898849	7.7
	"Testis"	"28020"	"Wyoming"	"56"	20	295710	7.2
	"Penis"	"28030"	"Alabama"	"01"	24	2371832	0.8
	"Penis"	"28030"	"Arizona"	"04"	24	3622802	0.6
	"Penis"	"28030"	"Arkansas"	"05"	17	1482909	0.9
	"Penis"	"28030"	"California"	"06"	174	19608525	0.9
	"Penis"	"28030"	"Colorado"	"08"	19	2900876	0.6
	"Penis"	"28030"	"Connecticut"	"09"	19	1739032	0.9
	"Penis"	"28030"	"Florida"	"12"	91	10504982	0.6
	"Penis"	"28030"	"Georgia"	"13"	52	5165685	1.0
	"Penis"	"28030"	"Illinois"	"17"	50	6223897	0.8
	"Penis"	"28030"	"Indiana"	"18"	28	3319439	0.8
	"Penis"	"28030"	"Kentucky"	"21"	37	2203309	1.5
	"Penis"	"28030"	"Louisiana"	"22"	23	2272316	0.9
	"Penis"	"28030"	"Maryland"	"24"	24	2932474	0.8
	"Penis"	"28030"	"Massachusetts"	"25"	24	3346503	0.6
	"Penis"	"28030"	"Michigan"	"26"	44	4918052	0.8
	"Penis"	"28030"	"Minnesota"	"27"	24	2809390	0.8
	"Penis"	"28030"	"Mississippi"	"28"	22	1443640	1.4
	"Penis"	"28030"	"Missouri"	"29"	29	3012629	0.9
	"Penis"	"28030"	"New Jersey"	"34"	44	4345560	0.9
	"Penis"	"28030"	"New York"	"36"	91	9451066	0.9
	"Penis"	"28030"	"North Carolina"	"37"	55	5107629	0.9
	"Penis"	"28030"	"Ohio"	"39"	70	5733873	1.1
	"Penis"	"28030"	"Oklahoma"	"40"	20	1961516	1.0
	"Penis"	"28030"	"Oregon"	"41"	17	2090110	0.7
	"Penis"	"28030"	"Pennsylvania"	"42"	58	6272394	0.8
	"Penis"	"28030"	"South Carolina"	"45"	29	2497998	0.9
	"Penis"	"28030"	"Tennessee"	"47"	28	3331896	0.7
	"Penis"	"28030"	"Texas"	"48"	127	14394891	0.9
	"Penis"	"28030"	"Virginia"	"51"	29	4210784	0.7
	"Penis"	"28030"	"Washington"	"53"	26	3811478	0.7
	"Penis"	"28030"	"West Virginia"	"54"	19	889160	1.7
	"Penis"	"28030"	"Wisconsin"	"55"	34	2898849	1.0
	"Other Male Genital Organs"	"28040"	"California"	"06"	45	19608525	0.2
	"Other Male Genital Organs"	"28040"	"Florida"	"12"	25	10504982	0.2
	"Other Male Genital Organs"	"28040"	"Georgia"	"13"	19	5165685	0.4
	"Other Male Genital Organs"	"28040"	"New Jersey"	"34"	20	4345560	0.4
	"Other Male Genital Organs"	"28040"	"New York"	"36"	30	9451066	0.3
	"Other Male Genital Organs"	"28040"	"North Carolina"	"37"	17	5107629	0.3
	"Other Male Genital Organs"	"28040"	"Texas"	"48"	20	14394891	0.1
	"Other Male Genital Organs"	"28040"	"Washington"	"53"	16	3811478	0.4
	"Urinary System"	"29010-29040"	"Alabama"	"01"	2357	4907965	37.4
	"Urinary System"	"29010-29040"	"Alaska"	"02"	255	733603	35.5
	"Urinary System"	"29010-29040"	"Arizona"	"04"	3055	7291843	32.4
	"Urinary System"	"29010-29040"	"Arkansas"	"05"	1622	3020985	42.6
	"Urinary System"	"29010-29040"	"California"	"06"	14033	39437610	31.1
	"Urinary System"	"29010-29040"	"Colorado"	"08"	2190	5758486	34.2
	"Urinary System"	"29010-29040"	"Connecticut"	"09"	1921	3566022	40.4
	"Urinary System"	"29010-29040"	"Delaware"	"10"	549	976668	40.6
	"Urinary System"	"29010-29040"	"District of Columbia"	"11"	171	708253	24.7
	"Urinary System"	"29010-29040"	"Florida"	"12"	10692	21492056	33.3
	"Urinary System"	"29010-29040"	"Georgia"	"13"	4279	10628020	35.8
	"Urinary System"	"29010-29040"	"Hawaii"	"15"	552	1415615	28.7
	"Urinary System"	"29010-29040"	"Idaho"	"16"	891	1789060	42.0
	"Urinary System"	"29010-29040"	"Illinois"	"17"	5910	12667017	37.8
	"Urinary System"	"29010-29040"	"Indiana"	"18"	2925	6731010	35.8
	"Urinary System"	"29010-29040"	"Iowa"	"19"	1730	3159596	41.8
	"Urinary System"	"29010-29040"	"Kansas"	"20"	1403	2912635	39.7
	"Urinary System"	"29010-29040"	"Kentucky"	"21"	2324	4472345	41.6
	"Urinary System"	"29010-29040"	"Louisiana"	"22"	2365	4658285	42.5
	"Urinary System"	"29010-29040"	"Maine"	"23"	930	1345770	45.0
	"Urinary System"	"29010-29040"	"Maryland"	"24"	2430	6054954	32.8
	"Urinary System"	"29010-29040"	"Massachusetts"	"25"	3168	6894883	35.7
	"Urinary System"	"29010-29040"	"Michigan"	"26"	4737	9984795	36.0
	"Urinary System"	"29010-29040"	"Minnesota"	"27"	2648	5640053	37.9
	"Urinary System"	"29010-29040"	"Mississippi"	"28"	1502	2978227	40.8
	"Urinary System"	"29010-29040"	"Missouri"	"29"	2877	6140475	36.5
	"Urinary System"	"29010-29040"	"Montana"	"30"	577	1070123	39.6
	"Urinary System"	"29010-29040"	"Nebraska"	"31"	924	1932571	39.3
	"Urinary System"	"29010-29040"	"New Hampshire"	"33"	823	1360783	42.8
	"Urinary System"	"29010-29040"	"New Jersey"	"34"	4413	8891258	38.8
	"Urinary System"	"29010-29040"	"New Mexico"	"35"	796	2099634	30.0
	"Urinary System"	"29010-29040"	"New York"	"36"	9941	19463131	39.9
	"Urinary System"	"29010-29040"	"North Carolina"	"37"	4952	10501384	37.7
	"Urinary System"	"29010-29040"	"North Dakota"	"38"	321	763724	36.0
	"Urinary System"	"29010-29040"	"Ohio"	"39"	6068	11696507	39.9
	"Urinary System"	"29010-29040"	"Oklahoma"	"40"	1911	3960676	40.3
	"Urinary System"	"29010-29040"	"Oregon"	"41"	2008	4216116	36.3
	"Urinary System"	"29010-29040"	"Pennsylvania"	"42"	6776	12798883	38.5
	"Urinary System"	"29010-29040"	"Rhode Island"	"44"	616	1058158	44.0
	"Urinary System"	"29010-29040"	"South Carolina"	"45"	2330	5157702	34.5
	"Urinary System"	"29010-29040"	"South Dakota"	"46"	379	887127	33.9
	"Urinary System"	"29010-29040"	"Tennessee"	"47"	3493	6830325	41.0
	"Urinary System"	"29010-29040"	"Texas"	"48"	10400	28986794	35.1
	"Urinary System"	"29010-29040"	"Utah"	"49"	967	3203383	33.9
	"Urinary System"	"29010-29040"	"Vermont"	"50"	332	624046	36.1
	"Urinary System"	"29010-29040"	"Virginia"	"51"	3483	8556642	33.7
	"Urinary System"	"29010-29040"	"Washington"	"53"	3243	7614024	35.7
	"Urinary System"	"29010-29040"	"West Virginia"	"54"	1075	1795263	42.0
	"Urinary System"	"29010-29040"	"Wisconsin"	"55"	3164	5824581	41.4
	"Urinary System"	"29010-29040"	"Wyoming"	"56"	300	580116	40.6
	"Urinary Bladder, invasive and in situ"	"29010"	"Alabama"	"01"	1115	4907965	17.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Alaska"	"02"	114	733603	16.5
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	1641	7291843	16.6
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	736	3020985	18.6
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	6898	39437610	15.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Colorado"	"08"	1159	5758486	18.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Connecticut"	"09"	1097	3566022	22.4
	"Urinary Bladder, invasive and in situ"	"29010"	"Delaware"	"10"	309	976668	22.2
	"Urinary Bladder, invasive and in situ"	"29010"	"District of Columbia"	"11"	98	708253	14.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Florida"	"12"	5895	21492056	17.5
	"Urinary Bladder, invasive and in situ"	"29010"	"Georgia"	"13"	2045	10628020	17.4
	"Urinary Bladder, invasive and in situ"	"29010"	"Hawaii"	"15"	270	1415615	13.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Idaho"	"16"	454	1789060	21.1
	"Urinary Bladder, invasive and in situ"	"29010"	"Illinois"	"17"	2995	12667017	18.9
	"Urinary Bladder, invasive and in situ"	"29010"	"Indiana"	"18"	1506	6731010	18.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Iowa"	"19"	922	3159596	21.8
	"Urinary Bladder, invasive and in situ"	"29010"	"Kansas"	"20"	745	2912635	20.5
	"Urinary Bladder, invasive and in situ"	"29010"	"Kentucky"	"21"	1122	4472345	19.8
	"Urinary Bladder, invasive and in situ"	"29010"	"Louisiana"	"22"	987	4658285	17.3
