"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Vulva"	"27060"	"Kansas"	"20"	46	1460476	2.7
	"Vulva"	"27060"	"Kentucky"	"21"	147	2260311	5.2
	"Vulva"	"27060"	"Louisiana"	"22"	88	2390634	3.3
	"Vulva"	"27060"	"Maine"	"23"	32	681559	3.1
	"Vulva"	"27060"	"Maryland"	"24"	102	3106751	2.7
	"Vulva"	"27060"	"Massachusetts"	"25"	117	3532606	2.4
	"Vulva"	"27060"	"Michigan"	"26"	215	5064544	3.2
	"Vulva"	"27060"	"Minnesota"	"27"	112	2796520	3.2
	"Vulva"	"27060"	"Mississippi"	"28"	61	1539672	3.5
	"Vulva"	"27060"	"Missouri"	"29"	115	3111381	2.9
	"Vulva"	"27060"	"Nebraska"	"31"	36	960422	3.1
	"Vulva"	"27060"	"Nevada"	"32"	34	1480860	2.0
	"Vulva"	"27060"	"New Hampshire"	"33"	32	681670	3.2
	"Vulva"	"27060"	"New Jersey"	"34"	187	4547537	3.1
	"Vulva"	"27060"	"New Mexico"	"35"	34	1056754	2.6
	"Vulva"	"27060"	"New York"	"36"	347	10080806	2.6
	"Vulva"	"27060"	"North Carolina"	"37"	189	5274812	3.0
	"Vulva"	"27060"	"North Dakota"	"38"	16	369032	4.0
	"Vulva"	"27060"	"Ohio"	"39"	243	5949075	3.1
	"Vulva"	"27060"	"Oklahoma"	"40"	55	1984912	2.3
	"Vulva"	"27060"	"Oregon"	"41"	62	2091485	2.3
	"Vulva"	"27060"	"Pennsylvania"	"42"	309	6528507	3.3
	"Vulva"	"27060"	"Rhode Island"	"44"	30	542884	4.0
	"Vulva"	"27060"	"South Carolina"	"45"	86	2588374	2.7
	"Vulva"	"27060"	"South Dakota"	"46"	21	432891	3.8
	"Vulva"	"27060"	"Tennessee"	"47"	153	3438006	3.5
	"Vulva"	"27060"	"Texas"	"48"	306	14238026	2.0
	"Vulva"	"27060"	"Utah"	"49"	28	1540562	2.0
	"Vulva"	"27060"	"Virginia"	"51"	108	4302531	2.0
	"Vulva"	"27060"	"Washington"	"53"	135	3712553	3.0
	"Vulva"	"27060"	"West Virginia"	"54"	49	918498	3.8
	"Vulva"	"27060"	"Wisconsin"	"55"	101	2911984	2.6
	"Other Female Genital Organs"	"27070"	"Alabama"	"01"	22	2517486	0.7
	"Other Female Genital Organs"	"27070"	"Arizona"	"04"	77	3545316	1.7
	"Other Female Genital Organs"	"27070"	"Arkansas"	"05"	24	1527948	1.3
	"Other Female Genital Organs"	"27070"	"California"	"06"	444	19783962	1.8
	"Other Female Genital Organs"	"27070"	"Colorado"	"08"	77	2789649	2.3
	"Other Female Genital Organs"	"27070"	"Connecticut"	"09"	72	1831503	3.0
	"Other Female Genital Organs"	"27070"	"Florida"	"12"	201	10720663	1.3
	"Other Female Genital Organs"	"27070"	"Georgia"	"13"	98	5349075	1.5
	"Other Female Genital Organs"	"27070"	"Hawaii"	"15"	27	710227	3.1
	"Other Female Genital Organs"	"27070"	"Illinois"	"17"	173	6501339	2.1
	"Other Female Genital Organs"	"27070"	"Indiana"	"18"	87	3378096	2.1
	"Other Female Genital Organs"	"27070"	"Iowa"	"19"	47	1579862	2.5
	"Other Female Genital Organs"	"27070"	"Kansas"	"20"	28	1460476	1.6
	"Other Female Genital Organs"	"27070"	"Kentucky"	"21"	81	2260311	2.7
	"Other Female Genital Organs"	"27070"	"Louisiana"	"22"	38	2390634	1.3
	"Other Female Genital Organs"	"27070"	"Maine"	"23"	58	681559	5.1
	"Other Female Genital Organs"	"27070"	"Maryland"	"24"	93	3106751	2.3
	"Other Female Genital Organs"	"27070"	"Massachusetts"	"25"	118	3532606	2.5
	"Other Female Genital Organs"	"27070"	"Michigan"	"26"	132	5064544	1.9
	"Other Female Genital Organs"	"27070"	"Minnesota"	"27"	134	2796520	3.7
	"Other Female Genital Organs"	"27070"	"Mississippi"	"28"	21	1539672	1.1
	"Other Female Genital Organs"	"27070"	"Missouri"	"29"	77	3111381	1.8
	"Other Female Genital Organs"	"27070"	"Montana"	"30"	17	523400	2.5
	"Other Female Genital Organs"	"27070"	"Nebraska"	"31"	20	960422	1.5
	"Other Female Genital Organs"	"27070"	"Nevada"	"32"	18	1480860	1.0
	"Other Female Genital Organs"	"27070"	"New Hampshire"	"33"	21	681670	2.2
	"Other Female Genital Organs"	"27070"	"New Jersey"	"34"	141	4547537	2.4
	"Other Female Genital Organs"	"27070"	"New Mexico"	"35"	30	1056754	2.2
	"Other Female Genital Organs"	"27070"	"New York"	"36"	287	10080806	2.1
	"Other Female Genital Organs"	"27070"	"North Carolina"	"37"	156	5274812	2.3
	"Other Female Genital Organs"	"27070"	"Ohio"	"39"	141	5949075	1.7
	"Other Female Genital Organs"	"27070"	"Oklahoma"	"40"	26	1984912	1.0
	"Other Female Genital Organs"	"27070"	"Oregon"	"41"	56	2091485	2.0
	"Other Female Genital Organs"	"27070"	"Pennsylvania"	"42"	199	6528507	2.2
	"Other Female Genital Organs"	"27070"	"Rhode Island"	"44"	19	542884	2.5
	"Other Female Genital Organs"	"27070"	"South Carolina"	"45"	61	2588374	1.8
	"Other Female Genital Organs"	"27070"	"South Dakota"	"46"	16	432891	3.2
	"Other Female Genital Organs"	"27070"	"Tennessee"	"47"	98	3438006	2.2
	"Other Female Genital Organs"	"27070"	"Texas"	"48"	189	14238026	1.2
	"Other Female Genital Organs"	"27070"	"Utah"	"49"	27	1540562	1.9
	"Other Female Genital Organs"	"27070"	"Virginia"	"51"	98	4302531	1.8
	"Other Female Genital Organs"	"27070"	"Washington"	"53"	150	3712553	3.1
	"Other Female Genital Organs"	"27070"	"Wisconsin"	"55"	55	2911984	1.4
	"Male Genital System"	"28010-28040"	"Alabama"	"01"	4082	2360503	136.8
	"Male Genital System"	"28010-28040"	"Alaska"	"02"	378	386986	99.5
	"Male Genital System"	"28010-28040"	"Arizona"	"04"	3914	3502772	90.2
	"Male Genital System"	"28010-28040"	"Arkansas"	"05"	2346	1475907	127.6
	"Male Genital System"	"28010-28040"	"California"	"06"	22459	19553823	106.0
	"Male Genital System"	"28010-28040"	"Colorado"	"08"	3153	2827772	100.9
	"Male Genital System"	"28010-28040"	"Connecticut"	"09"	2998	1743821	133.2
	"Male Genital System"	"28010-28040"	"Delaware"	"10"	827	463336	130.1
	"Male Genital System"	"28010-28040"	"District of Columbia"	"11"	473	330743	154.2
	"Male Genital System"	"28010-28040"	"Florida"	"12"	14995	10256426	102.9
	"Male Genital System"	"28010-28040"	"Georgia"	"13"	7717	5067956	139.4
	"Male Genital System"	"28010-28040"	"Hawaii"	"15"	954	715536	105.6
	"Male Genital System"	"28010-28040"	"Idaho"	"16"	1303	861715	126.7
	"Male Genital System"	"28010-28040"	"Illinois"	"17"	9068	6278554	122.7
	"Male Genital System"	"28010-28040"	"Indiana"	"18"	4488	3283972	116.4
	"Male Genital System"	"28010-28040"	"Iowa"	"19"	2554	1563872	130.5
	"Male Genital System"	"28010-28040"	"Kansas"	"20"	2176	1450416	128.1
	"Male Genital System"	"28010-28040"	"Kentucky"	"21"	3168	2195279	117.9
	"Male Genital System"	"28010-28040"	"Louisiana"	"22"	3819	2283039	141.5
	"Male Genital System"	"28010-28040"	"Maine"	"23"	1076	654184	110.0
	"Male Genital System"	"28010-28040"	"Maryland"	"24"	4815	2921435	137.8
	"Male Genital System"	"28010-28040"	"Massachusetts"	"25"	5109	3330954	123.0
	"Male Genital System"	"28010-28040"	"Michigan"	"26"	7299	4912208	115.0
	"Male Genital System"	"28010-28040"	"Minnesota"	"27"	4460	2772763	132.0
	"Male Genital System"	"28010-28040"	"Mississippi"	"28"	2430	1451002	139.4
	"Male Genital System"	"28010-28040"	"Missouri"	"29"	3881	3000001	102.8
	"Male Genital System"	"28010-28040"	"Montana"	"30"	1072	530462	144.4
	"Male Genital System"	"28010-28040"	"Nebraska"	"31"	1586	956576	141.3
	"Male Genital System"	"28010-28040"	"Nevada"	"32"	1932	1491237	107.5
	"Male Genital System"	"28010-28040"	"New Hampshire"	"33"	1184	668725	126.0
	"Male Genital System"	"28010-28040"	"New Jersey"	"34"	7940	4340610	149.6
	"Male Genital System"	"28010-28040"	"New Mexico"	"35"	1209	1036090	93.4
	"Male Genital System"	"28010-28040"	"New York"	"36"	16005	9513043	138.1
	"Male Genital System"	"28010-28040"	"North Carolina"	"37"	7993	5000946	131.1
	"Male Genital System"	"28010-28040"	"North Dakota"	"38"	533	387723	121.1
	"Male Genital System"	"28010-28040"	"Ohio"	"39"	8842	5716631	121.0
	"Male Genital System"	"28010-28040"	"Oklahoma"	"40"	2330	1948690	102.6
	"Male Genital System"	"28010-28040"	"Oregon"	"41"	2838	2055809	106.3
	"Male Genital System"	"28010-28040"	"Pennsylvania"	"42"	9532	6266172	113.6
	"Male Genital System"	"28010-28040"	"Rhode Island"	"44"	811	513670	123.5
	"Male Genital System"	"28010-28040"	"South Carolina"	"45"	3789	2438728	117.7
	"Male Genital System"	"28010-28040"	"South Dakota"	"46"	680	440841	124.1
	"Male Genital System"	"28010-28040"	"Tennessee"	"47"	5250	3276742	129.6
	"Male Genital System"	"28010-28040"	"Texas"	"48"	15520	14052998	111.8
	"Male Genital System"	"28010-28040"	"Utah"	"49"	1720	1562978	125.8
	"Male Genital System"	"28010-28040"	"Vermont"	"50"	496	308694	110.0
	"Male Genital System"	"28010-28040"	"Virginia"	"51"	5502	4168480	110.1
	"Male Genital System"	"28010-28040"	"Washington"	"53"	4747	3715398	108.0
	"Male Genital System"	"28010-28040"	"West Virginia"	"54"	1351	900185	104.5
	"Male Genital System"	"28010-28040"	"Wisconsin"	"55"	4697	2881163	125.8
	"Male Genital System"	"28010-28040"	"Wyoming"	"56"	510	295879	134.5
	"Prostate"	"28010"	"Alabama"	"01"	3961	2360503	131.6
	"Prostate"	"28010"	"Alaska"	"02"	352	386986	93.1
	"Prostate"	"28010"	"Arizona"	"04"	3685	3502772	83.7
	"Prostate"	"28010"	"Arkansas"	"05"	2254	1475907	121.2
	"Prostate"	"28010"	"California"	"06"	20976	19553823	98.6
	"Prostate"	"28010"	"Colorado"	"08"	2953	2827772	94.1
	"Prostate"	"28010"	"Connecticut"	"09"	2859	1743821	125.2
	"Prostate"	"28010"	"Delaware"	"10"	809	463336	126.2
	"Prostate"	"28010"	"District of Columbia"	"11"	445	330743	146.8
	"Prostate"	"28010"	"Florida"	"12"	14386	10256426	97.0
	"Prostate"	"28010"	"Georgia"	"13"	7440	5067956	133.8
	"Prostate"	"28010"	"Hawaii"	"15"	908	715536	99.5
	"Prostate"	"28010"	"Idaho"	"16"	1245	861715	119.4
	"Prostate"	"28010"	"Illinois"	"17"	8634	6278554	115.6
	"Prostate"	"28010"	"Indiana"	"18"	4285	3283972	109.9
	"Prostate"	"28010"	"Iowa"	"19"	2414	1563872	121.2
	"Prostate"	"28010"	"Kansas"	"20"	2075	1450416	120.8
	"Prostate"	"28010"	"Kentucky"	"21"	3012	2195279	110.7
	"Prostate"	"28010"	"Louisiana"	"22"	3688	2283039	135.7
	"Prostate"	"28010"	"Maine"	"23"	1014	654184	100.1
	"Prostate"	"28010"	"Maryland"	"24"	4661	2921435	132.3
	"Prostate"	"28010"	"Massachusetts"	"25"	4895	3330954	116.4
	"Prostate"	"28010"	"Michigan"	"26"	6942	4912208	107.6
	"Prostate"	"28010"	"Minnesota"	"27"	4236	2772763	123.8
	"Prostate"	"28010"	"Mississippi"	"28"	2345	1451002	133.4
	"Prostate"	"28010"	"Missouri"	"29"	3684	3000001	96.1
	"Prostate"	"28010"	"Montana"	"30"	1024	530462	135.4
	"Prostate"	"28010"	"Nebraska"	"31"	1519	956576	134.1
	"Prostate"	"28010"	"Nevada"	"32"	1820	1491237	99.9
	"Prostate"	"28010"	"New Hampshire"	"33"	1124	668725	116.5
	"Prostate"	"28010"	"New Jersey"	"34"	7625	4340610	142.3
	"Prostate"	"28010"	"New Mexico"	"35"	1135	1036090	86.1
	"Prostate"	"28010"	"New York"	"36"	15297	9513043	130.7
	"Prostate"	"28010"	"North Carolina"	"37"	7691	5000946	124.8
	"Prostate"	"28010"	"North Dakota"	"38"	499	387723	112.3
	"Prostate"	"28010"	"Ohio"	"39"	8483	5716631	114.6
	"Prostate"	"28010"	"Oklahoma"	"40"	2230	1948690	97.3
	"Prostate"	"28010"	"Oregon"	"41"	2680	2055809	98.6
	"Prostate"	"28010"	"Pennsylvania"	"42"	9099	6266172	106.7
	"Prostate"	"28010"	"Rhode Island"	"44"	771	513670	115.7
	"Prostate"	"28010"	"South Carolina"	"45"	3663	2438728	112.7
	"Prostate"	"28010"	"South Dakota"	"46"	660	440841	119.2
	"Prostate"	"28010"	"Tennessee"	"47"	5013	3276742	122.2
	"Prostate"	"28010"	"Texas"	"48"	14575	14052998	105.1
	"Prostate"	"28010"	"Utah"	"49"	1572	1562978	116.1
	"Prostate"	"28010"	"Vermont"	"50"	470	308694	101.7
	"Prostate"	"28010"	"Virginia"	"51"	5275	4168480	104.7
	"Prostate"	"28010"	"Washington"	"53"	4482	3715398	100.9
	"Prostate"	"28010"	"West Virginia"	"54"	1280	900185	97.2
	"Prostate"	"28010"	"Wisconsin"	"55"	4483	2881163	118.1
	"Prostate"	"28010"	"Wyoming"	"56"	484	295879	125.5
	"Testis"	"28020"	"Alabama"	"01"	92	2360503	4.1
	"Testis"	"28020"	"Alaska"	"02"	24	386986	5.5
	"Testis"	"28020"	"Arizona"	"04"	189	3502772	5.5
	"Testis"	"28020"	"Arkansas"	"05"	71	1475907	5.1
	"Testis"	"28020"	"California"	"06"	1272	19553823	6.3
	"Testis"	"28020"	"Colorado"	"08"	170	2827772	5.8
	"Testis"	"28020"	"Connecticut"	"09"	110	1743821	6.6
	"Testis"	"28020"	"Delaware"	"10"	17	463336	3.7
	"Testis"	"28020"	"District of Columbia"	"11"	25	330743	6.1
	"Testis"	"28020"	"Florida"	"12"	468	10256426	4.9
	"Testis"	"28020"	"Georgia"	"13"	208	5067956	4.2
	"Testis"	"28020"	"Hawaii"	"15"	38	715536	5.2
	"Testis"	"28020"	"Idaho"	"16"	47	861715	6.0
	"Testis"	"28020"	"Illinois"	"17"	366	6278554	6.0
	"Testis"	"28020"	"Indiana"	"18"	165	3283972	5.4
	"Testis"	"28020"	"Iowa"	"19"	117	1563872	8.0
	"Testis"	"28020"	"Kansas"	"20"	88	1450416	6.4
	"Testis"	"28020"	"Kentucky"	"21"	122	2195279	5.8
	"Testis"	"28020"	"Louisiana"	"22"	104	2283039	4.7
	"Testis"	"28020"	"Maine"	"23"	48	654184	8.2
	"Testis"	"28020"	"Maryland"	"24"	129	2921435	4.5
	"Testis"	"28020"	"Massachusetts"	"25"	177	3330954	5.6
	"Testis"	"28020"	"Michigan"	"26"	296	4912208	6.3
	"Testis"	"28020"	"Minnesota"	"27"	184	2772763	6.8
	"Testis"	"28020"	"Mississippi"	"28"	67	1451002	4.9
	"Testis"	"28020"	"Missouri"	"29"	157	3000001	5.5
	"Testis"	"28020"	"Montana"	"30"	34	530462	6.8
	"Testis"	"28020"	"Nebraska"	"31"	60	956576	6.4
	"Testis"	"28020"	"Nevada"	"32"	98	1491237	6.7
	"Testis"	"28020"	"New Hampshire"	"33"	46	668725	7.5
	"Testis"	"28020"	"New Jersey"	"34"	255	4340610	6.0
	"Testis"	"28020"	"New Mexico"	"35"	63	1036090	6.4
	"Testis"	"28020"	"New York"	"36"	582	9513043	6.2
	"Testis"	"28020"	"North Carolina"	"37"	248	5000946	5.2
	"Testis"	"28020"	"North Dakota"	"38"	30	387723	7.6
	"Testis"	"28020"	"Ohio"	"39"	286	5716631	5.3
	"Testis"	"28020"	"Oklahoma"	"40"	77	1948690	4.2
	"Testis"	"28020"	"Oregon"	"41"	134	2055809	6.6
	"Testis"	"28020"	"Pennsylvania"	"42"	346	6266172	5.8
	"Testis"	"28020"	"Rhode Island"	"44"	33	513670	6.5
	"Testis"	"28020"	"South Carolina"	"45"	103	2438728	4.3
	"Testis"	"28020"	"South Dakota"	"46"	17	440841	4.2
	"Testis"	"28020"	"Tennessee"	"47"	184	3276742	5.9
	"Testis"	"28020"	"Texas"	"48"	797	14052998	5.6
	"Testis"	"28020"	"Utah"	"49"	133	1562978	8.6
	"Testis"	"28020"	"Vermont"	"50"	23	308694	7.6
	"Testis"	"28020"	"Virginia"	"51"	190	4168480	4.6
	"Testis"	"28020"	"Washington"	"53"	228	3715398	6.1
	"Testis"	"28020"	"West Virginia"	"54"	49	900185	5.4
	"Testis"	"28020"	"Wisconsin"	"55"	183	2881163	6.8
	"Testis"	"28020"	"Wyoming"	"56"	24	295879	8.6
	"Penis"	"28030"	"Alabama"	"01"	24	2360503	1.0
	"Penis"	"28030"	"Arizona"	"04"	34	3502772	0.8
	"Penis"	"28030"	"Arkansas"	"05"	19	1475907	1.2
	"Penis"	"28030"	"California"	"06"	161	19553823	0.8
	"Penis"	"28030"	"Colorado"	"08"	21	2827772	0.7
	"Penis"	"28030"	"Connecticut"	"09"	27	1743821	1.3
	"Penis"	"28030"	"Florida"	"12"	112	10256426	0.9
	"Penis"	"28030"	"Georgia"	"13"	55	5067956	1.1
	"Penis"	"28030"	"Illinois"	"17"	52	6278554	0.8
	"Penis"	"28030"	"Indiana"	"18"	32	3283972	1.0
	"Penis"	"28030"	"Iowa"	"19"	21	1563872	1.2
	"Penis"	"28030"	"Kentucky"	"21"	33	2195279	1.4
	"Penis"	"28030"	"Louisiana"	"22"	23	2283039	0.9
	"Penis"	"28030"	"Maryland"	"24"	18	2921435	0.7
	"Penis"	"28030"	"Massachusetts"	"25"	28	3330954	0.8
	"Penis"	"28030"	"Michigan"	"26"	46	4912208	0.9
	"Penis"	"28030"	"Minnesota"	"27"	27	2772763	1.0
	"Penis"	"28030"	"Mississippi"	"28"	16	1451002	1.0
	"Penis"	"28030"	"Missouri"	"29"	30	3000001	0.9
	"Penis"	"28030"	"New Jersey"	"34"	44	4340610	0.9
	"Penis"	"28030"	"New York"	"36"	96	9513043	0.9
	"Penis"	"28030"	"North Carolina"	"37"	42	5000946	0.8
	"Penis"	"28030"	"Ohio"	"39"	63	5716631	1.0
	"Penis"	"28030"	"Oklahoma"	"40"	20	1948690	1.0
	"Penis"	"28030"	"Oregon"	"41"	18	2055809	0.7
	"Penis"	"28030"	"Pennsylvania"	"42"	66	6266172	0.9
	"Penis"	"28030"	"South Carolina"	"45"	19	2438728	0.6
	"Penis"	"28030"	"Tennessee"	"47"	43	3276742	1.2
	"Penis"	"28030"	"Texas"	"48"	126	14052998	1.0
	"Penis"	"28030"	"Virginia"	"51"	32	4168480	0.7
	"Penis"	"28030"	"Washington"	"53"	22	3715398	0.6
	"Penis"	"28030"	"West Virginia"	"54"	22	900185	1.9
	"Penis"	"28030"	"Wisconsin"	"55"	21	2881163	0.7
	"Other Male Genital Organs"	"28040"	"California"	"06"	50	19553823	0.3
	"Other Male Genital Organs"	"28040"	"Florida"	"12"	29	10256426	0.2
	"Other Male Genital Organs"	"28040"	"Illinois"	"17"	16	6278554	0.2
	"Other Male Genital Organs"	"28040"	"New Jersey"	"34"	16	4340610	0.3
	"Other Male Genital Organs"	"28040"	"New York"	"36"	30	9513043	0.3
	"Other Male Genital Organs"	"28040"	"Pennsylvania"	"42"	21	6266172	0.3
	"Other Male Genital Organs"	"28040"	"Texas"	"48"	22	14052998	0.2
	"Urinary System"	"29010-29040"	"Alabama"	"01"	2250	4877989	37.2
	"Urinary System"	"29010-29040"	"Alaska"	"02"	280	740983	39.1
	"Urinary System"	"29010-29040"	"Arizona"	"04"	3186	7048088	36.0
	"Urinary System"	"29010-29040"	"Arkansas"	"05"	1622	3003855	44.0
	"Urinary System"	"29010-29040"	"California"	"06"	13988	39337785	32.2
	"Urinary System"	"29010-29040"	"Colorado"	"08"	1980	5617421	32.6
	"Urinary System"	"29010-29040"	"Connecticut"	"09"	1950	3575324	42.0
	"Urinary System"	"29010-29040"	"Delaware"	"10"	510	957942	40.3
	"Urinary System"	"29010-29040"	"District of Columbia"	"11"	199	697079	29.4
	"Urinary System"	"29010-29040"	"Florida"	"12"	10502	20977089	34.5
	"Urinary System"	"29010-29040"	"Georgia"	"13"	4201	10417031	37.4
	"Urinary System"	"29010-29040"	"Hawaii"	"15"	551	1425763	29.5
	"Urinary System"	"29010-29040"	"Idaho"	"16"	819	1719745	41.3
	"Urinary System"	"29010-29040"	"Illinois"	"17"	5976	12779893	39.5
	"Urinary System"	"29010-29040"	"Indiana"	"18"	3298	6662068	41.7
	"Urinary System"	"29010-29040"	"Iowa"	"19"	1676	3143734	42.3
	"Urinary System"	"29010-29040"	"Kansas"	"20"	1487	2910892	43.4
	"Urinary System"	"29010-29040"	"Kentucky"	"21"	2519	4455590	46.5
	"Urinary System"	"29010-29040"	"Louisiana"	"22"	2321	4673673	42.1
	"Urinary System"	"29010-29040"	"Maine"	"23"	890	1335743	45.4
	"Urinary System"	"29010-29040"	"Maryland"	"24"	2223	6028186	31.1
	"Urinary System"	"29010-29040"	"Massachusetts"	"25"	3323	6863560	38.9
	"Urinary System"	"29010-29040"	"Michigan"	"26"	4957	9976752	39.1
	"Urinary System"	"29010-29040"	"Minnesota"	"27"	2712	5569283	40.7
	"Urinary System"	"29010-29040"	"Mississippi"	"28"	1429	2990674	40.7
	"Urinary System"	"29010-29040"	"Missouri"	"29"	3189	6111382	41.8
	"Urinary System"	"29010-29040"	"Montana"	"30"	594	1053862	41.9
	"Urinary System"	"29010-29040"	"Nebraska"	"31"	886	1916998	39.4
	"Urinary System"	"29010-29040"	"Nevada"	"32"	1253	2972097	36.0
	"Urinary System"	"29010-29040"	"New Hampshire"	"33"	840	1350395	46.7
	"Urinary System"	"29010-29040"	"New Jersey"	"34"	4507	8888147	40.8
	"Urinary System"	"29010-29040"	"New Mexico"	"35"	776	2092844	30.4
	"Urinary System"	"29010-29040"	"New York"	"36"	9823	19593849	40.5
	"Urinary System"	"29010-29040"	"North Carolina"	"37"	4978	10275758	39.9
	"Urinary System"	"29010-29040"	"North Dakota"	"38"	354	756755	40.9
	"Urinary System"	"29010-29040"	"Ohio"	"39"	6004	11665706	40.8
	"Urinary System"	"29010-29040"	"Oklahoma"	"40"	1802	3933602	39.3
	"Urinary System"	"29010-29040"	"Oregon"	"41"	1980	4147294	37.7
	"Urinary System"	"29010-29040"	"Pennsylvania"	"42"	7254	12794679	42.4
	"Urinary System"	"29010-29040"	"Rhode Island"	"44"	583	1056554	42.6
	"Urinary System"	"29010-29040"	"South Carolina"	"45"	2288	5027102	35.8
	"Urinary System"	"29010-29040"	"South Dakota"	"46"	392	873732	36.4
	"Urinary System"	"29010-29040"	"Tennessee"	"47"	3461	6714748	42.4
	"Urinary System"	"29010-29040"	"Texas"	"48"	10067	28291024	35.8
	"Urinary System"	"29010-29040"	"Utah"	"49"	892	3103540	33.2
	"Urinary System"	"29010-29040"	"Vermont"	"50"	375	625132	42.6
	"Urinary System"	"29010-29040"	"Virginia"	"51"	3331	8471011	33.4
	"Urinary System"	"29010-29040"	"Washington"	"53"	3175	7427951	36.9
	"Urinary System"	"29010-29040"	"West Virginia"	"54"	1145	1818683	44.6
	"Urinary System"	"29010-29040"	"Wisconsin"	"55"	3192	5793147	43.8
	"Urinary System"	"29010-29040"	"Wyoming"	"56"	264	579994	37.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Alabama"	"01"	1108	4877989	18.0
	"Urinary Bladder, invasive and in situ"	"29010"	"Alaska"	"02"	144	740983	21.1
	"Urinary Bladder, invasive and in situ"	"29010"	"Arizona"	"04"	1661	7048088	18.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Arkansas"	"05"	798	3003855	21.2
	"Urinary Bladder, invasive and in situ"	"29010"	"California"	"06"	6938	39337785	16.0
	"Urinary Bladder, invasive and in situ"	"29010"	"Colorado"	"08"	1063	5617421	17.8
	"Urinary Bladder, invasive and in situ"	"29010"	"Connecticut"	"09"	1134	3575324	23.9
	"Urinary Bladder, invasive and in situ"	"29010"	"Delaware"	"10"	287	957942	22.2
	"Urinary Bladder, invasive and in situ"	"29010"	"District of Columbia"	"11"	104	697079	15.6
	"Urinary Bladder, invasive and in situ"	"29010"	"Florida"	"12"	5985	20977089	18.9
	"Urinary Bladder, invasive and in situ"	"29010"	"Georgia"	"13"	2011	10417031	18.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Hawaii"	"15"	282	1425763	15.0
	"Urinary Bladder, invasive and in situ"	"29010"	"Idaho"	"16"	447	1719745	22.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Illinois"	"17"	3103	12779893	20.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Indiana"	"18"	1732	6662068	21.8
	"Urinary Bladder, invasive and in situ"	"29010"	"Iowa"	"19"	896	3143734	22.0
	"Urinary Bladder, invasive and in situ"	"29010"	"Kansas"	"20"	754	2910892	21.8
	"Urinary Bladder, invasive and in situ"	"29010"	"Kentucky"	"21"	1271	4455590	23.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Louisiana"	"22"	1002	4673673	18.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Maine"	"23"	559	1335743	28.1
	"Urinary Bladder, invasive and in situ"	"29010"	"Maryland"	"24"	1032	6028186	14.4
	"Urinary Bladder, invasive and in situ"	"29010"	"Massachusetts"	"25"	1908	6863560	22.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Michigan"	"26"	2719	9976752	21.1
	"Urinary Bladder, invasive and in situ"	"29010"	"Minnesota"	"27"	1494	5569283	22.2
	"Urinary Bladder, invasive and in situ"	"29010"	"Mississippi"	"28"	617	2990674	17.3
	"Urinary Bladder, invasive and in situ"	"29010"	"Missouri"	"29"	1557	6111382	20.1
	"Urinary Bladder, invasive and in situ"	"29010"	"Montana"	"30"	326	1053862	22.6
	"Urinary Bladder, invasive and in situ"	"29010"	"Nebraska"	"31"	483	1916998	21.0
	"Urinary Bladder, invasive and in situ"	"29010"	"Nevada"	"32"	675	2972097	19.2
	"Urinary Bladder, invasive and in situ"	"29010"	"New Hampshire"	"33"	507	1350395	27.8
	"Urinary Bladder, invasive and in situ"	"29010"	"New Jersey"	"34"	2587	8888147	23.2
	"Urinary Bladder, invasive and in situ"	"29010"	"New Mexico"	"35"	371	2092844	14.0
	"Urinary Bladder, invasive and in situ"	"29010"	"New York"	"36"	5525	19593849	22.5
	"Urinary Bladder, invasive and in situ"	"29010"	"North Carolina"	"37"	2604	10275758	20.9
	"Urinary Bladder, invasive and in situ"	"29010"	"North Dakota"	"38"	179	756755	20.5
	"Urinary Bladder, invasive and in situ"	"29010"	"Ohio"	"39"	3261	11665706	21.6
	"Urinary Bladder, invasive and in situ"	"29010"	"Oklahoma"	"40"	860	3933602	18.7
	"Urinary Bladder, invasive and in situ"	"29010"	"Oregon"	"41"	1117	4147294	21.0
	"Urinary Bladder, invasive and in situ"	"29010"	"Pennsylvania"	"42"	4041	12794679	23.0
