"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Corpus Uteri"	"27020"	"New York"	"36"	3998	10053544	29.8
	"Corpus Uteri"	"27020"	"North Carolina"	"37"	1750	5336021	25.0
	"Corpus Uteri"	"27020"	"North Dakota"	"38"	87	370951	20.3
	"Corpus Uteri"	"27020"	"Ohio"	"39"	2395	5956223	29.8
	"Corpus Uteri"	"27020"	"Oklahoma"	"40"	586	1990175	23.3
	"Corpus Uteri"	"27020"	"Oregon"	"41"	803	2109387	28.6
	"Corpus Uteri"	"27020"	"Pennsylvania"	"42"	3075	6532496	33.3
	"Corpus Uteri"	"27020"	"Rhode Island"	"44"	224	543905	29.6
	"Corpus Uteri"	"27020"	"South Carolina"	"45"	797	2623668	21.9
	"Corpus Uteri"	"27020"	"South Dakota"	"46"	142	435837	24.5
	"Corpus Uteri"	"27020"	"Tennessee"	"47"	1141	3470870	25.3
	"Corpus Uteri"	"27020"	"Texas"	"48"	3620	14409326	22.8
	"Corpus Uteri"	"27020"	"Utah"	"49"	376	1566159	25.1
	"Corpus Uteri"	"27020"	"Vermont"	"50"	165	316353	33.2
	"Corpus Uteri"	"27020"	"Virginia"	"51"	1446	4323072	25.7
	"Corpus Uteri"	"27020"	"Washington"	"53"	1244	3760779	26.4
	"Corpus Uteri"	"27020"	"West Virginia"	"54"	465	912019	36.7
	"Corpus Uteri"	"27020"	"Wisconsin"	"55"	1157	2918734	29.1
	"Corpus Uteri"	"27020"	"Wyoming"	"56"	83	283930	22.3
	"Uterus, NOS"	"27030"	"Alabama"	"01"	25	2526183	0.7
	"Uterus, NOS"	"27030"	"Arizona"	"04"	37	3604059	0.8
	"Uterus, NOS"	"27030"	"Arkansas"	"05"	19	1533071	0.9
	"Uterus, NOS"	"27030"	"California"	"06"	247	19829641	1.1
	"Uterus, NOS"	"27030"	"Colorado"	"08"	25	2828980	0.7
	"Uterus, NOS"	"27030"	"Connecticut"	"09"	20	1831360	0.8
	"Uterus, NOS"	"27030"	"Florida"	"12"	197	10863662	1.3
	"Uterus, NOS"	"27030"	"Georgia"	"13"	61	5403773	1.0
	"Uterus, NOS"	"27030"	"Illinois"	"17"	78	6472590	0.9
	"Uterus, NOS"	"27030"	"Indiana"	"18"	23	3395350	0.5
	"Uterus, NOS"	"27030"	"Iowa"	"19"	16	1582600	0.8
	"Uterus, NOS"	"27030"	"Kentucky"	"21"	17	2265345	0.7
	"Uterus, NOS"	"27030"	"Louisiana"	"22"	17	2387863	0.6
	"Uterus, NOS"	"27030"	"Maryland"	"24"	54	3115060	1.3
	"Uterus, NOS"	"27030"	"Massachusetts"	"25"	37	3544419	0.8
	"Uterus, NOS"	"27030"	"Michigan"	"26"	56	5068797	0.8
	"Uterus, NOS"	"27030"	"Minnesota"	"27"	19	2815323	0.6
	"Uterus, NOS"	"27030"	"Missouri"	"29"	43	3119006	1.0
	"Uterus, NOS"	"27030"	"New Jersey"	"34"	87	4547534	1.4
	"Uterus, NOS"	"27030"	"New York"	"36"	146	10053544	1.1
	"Uterus, NOS"	"27030"	"North Carolina"	"37"	45	5336021	0.7
	"Uterus, NOS"	"27030"	"Ohio"	"39"	98	5956223	1.3
	"Uterus, NOS"	"27030"	"Oregon"	"41"	28	2109387	1.1
	"Uterus, NOS"	"27030"	"Pennsylvania"	"42"	42	6532496	0.4
	"Uterus, NOS"	"27030"	"South Carolina"	"45"	27	2623668	0.8
	"Uterus, NOS"	"27030"	"Tennessee"	"47"	43	3470870	1.0
	"Uterus, NOS"	"27030"	"Texas"	"48"	226	14409326	1.5
	"Uterus, NOS"	"27030"	"Utah"	"49"	17	1566159	1.1
	"Uterus, NOS"	"27030"	"Virginia"	"51"	54	4323072	1.0
	"Uterus, NOS"	"27030"	"Washington"	"53"	19	3760779	0.4
	"Uterus, NOS"	"27030"	"Wisconsin"	"55"	45	2918734	1.2
	"Ovary"	"27040"	"Alabama"	"01"	296	2526183	9.0
	"Ovary"	"27040"	"Alaska"	"02"	24	352320	6.6
	"Ovary"	"27040"	"Arizona"	"04"	411	3604059	9.3
	"Ovary"	"27040"	"Arkansas"	"05"	203	1533071	10.4
	"Ovary"	"27040"	"California"	"06"	2381	19829641	10.4
	"Ovary"	"27040"	"Colorado"	"08"	333	2828980	10.4
	"Ovary"	"27040"	"Connecticut"	"09"	241	1831360	9.8
	"Ovary"	"27040"	"Delaware"	"10"	53	499426	7.5
	"Ovary"	"27040"	"District of Columbia"	"11"	38	369821	10.2
	"Ovary"	"27040"	"Florida"	"12"	1626	10863662	10.9
	"Ovary"	"27040"	"Georgia"	"13"	586	5403773	9.5
	"Ovary"	"27040"	"Hawaii"	"15"	79	709720	9.5
	"Ovary"	"27040"	"Idaho"	"16"	112	873726	11.2
	"Ovary"	"27040"	"Illinois"	"17"	825	6472590	10.5
	"Ovary"	"27040"	"Indiana"	"18"	401	3395350	9.9
	"Ovary"	"27040"	"Iowa"	"19"	179	1582600	8.7
	"Ovary"	"27040"	"Kansas"	"20"	161	1461321	9.2
	"Ovary"	"27040"	"Kentucky"	"21"	227	2265345	8.2
	"Ovary"	"27040"	"Louisiana"	"22"	239	2387863	8.2
	"Ovary"	"27040"	"Maine"	"23"	74	683920	8.5
	"Ovary"	"27040"	"Maryland"	"24"	376	3115060	9.4
	"Ovary"	"27040"	"Massachusetts"	"25"	445	3544419	9.8
	"Ovary"	"27040"	"Michigan"	"26"	557	5068797	8.8
	"Ovary"	"27040"	"Minnesota"	"27"	351	2815323	10.2
	"Ovary"	"27040"	"Mississippi"	"28"	149	1536005	8.1
	"Ovary"	"27040"	"Missouri"	"29"	371	3119006	9.3
	"Ovary"	"27040"	"Montana"	"30"	57	527421	8.5
	"Ovary"	"27040"	"Nebraska"	"31"	90	964575	8.2
	"Ovary"	"27040"	"New Hampshire"	"33"	101	683488	10.7
	"Ovary"	"27040"	"New Jersey"	"34"	681	4547534	11.7
	"Ovary"	"27040"	"New Mexico"	"35"	111	1057418	8.3
	"Ovary"	"27040"	"New York"	"36"	1368	10053544	11.0
	"Ovary"	"27040"	"North Carolina"	"37"	568	5336021	8.8
	"Ovary"	"27040"	"North Dakota"	"38"	32	370951	7.8
	"Ovary"	"27040"	"Ohio"	"39"	720	5956223	9.6
	"Ovary"	"27040"	"Oklahoma"	"40"	265	1990175	11.4
	"Ovary"	"27040"	"Oregon"	"41"	275	2109387	10.1
	"Ovary"	"27040"	"Pennsylvania"	"42"	958	6532496	10.9
	"Ovary"	"27040"	"Rhode Island"	"44"	71	543905	9.6
	"Ovary"	"27040"	"South Carolina"	"45"	283	2623668	8.4
	"Ovary"	"27040"	"South Dakota"	"46"	53	435837	10.2
	"Ovary"	"27040"	"Tennessee"	"47"	387	3470870	9.0
	"Ovary"	"27040"	"Texas"	"48"	1592	14409326	10.5
	"Ovary"	"27040"	"Utah"	"49"	134	1566159	9.2
	"Ovary"	"27040"	"Vermont"	"50"	46	316353	10.0
	"Ovary"	"27040"	"Virginia"	"51"	487	4323072	9.3
	"Ovary"	"27040"	"Washington"	"53"	475	3760779	10.3
	"Ovary"	"27040"	"West Virginia"	"54"	144	912019	12.0
	"Ovary"	"27040"	"Wisconsin"	"55"	383	2918734	10.5
	"Ovary"	"27040"	"Wyoming"	"56"	28	283930	8.1
	"Vagina"	"27050"	"Alabama"	"01"	23	2526183	0.7
	"Vagina"	"27050"	"Arizona"	"04"	25	3604059	0.5
	"Vagina"	"27050"	"Arkansas"	"05"	20	1533071	0.9
	"Vagina"	"27050"	"California"	"06"	147	19829641	0.6
	"Vagina"	"27050"	"Florida"	"12"	107	10863662	0.7
	"Vagina"	"27050"	"Georgia"	"13"	60	5403773	1.0
	"Vagina"	"27050"	"Illinois"	"17"	50	6472590	0.6
	"Vagina"	"27050"	"Indiana"	"18"	21	3395350	0.5
	"Vagina"	"27050"	"Kentucky"	"21"	23	2265345	0.7
	"Vagina"	"27050"	"Louisiana"	"22"	36	2387863	1.2
	"Vagina"	"27050"	"Maryland"	"24"	29	3115060	0.7
	"Vagina"	"27050"	"Massachusetts"	"25"	18	3544419	0.4
	"Vagina"	"27050"	"Michigan"	"26"	31	5068797	0.5
	"Vagina"	"27050"	"Missouri"	"29"	17	3119006	0.4
	"Vagina"	"27050"	"New Jersey"	"34"	40	4547534	0.7
	"Vagina"	"27050"	"New York"	"36"	80	10053544	0.6
	"Vagina"	"27050"	"North Carolina"	"37"	41	5336021	0.6
	"Vagina"	"27050"	"Ohio"	"39"	50	5956223	0.6
	"Vagina"	"27050"	"Oregon"	"41"	18	2109387	0.6
	"Vagina"	"27050"	"Pennsylvania"	"42"	54	6532496	0.6
	"Vagina"	"27050"	"South Carolina"	"45"	21	2623668	0.6
	"Vagina"	"27050"	"Tennessee"	"47"	28	3470870	0.6
	"Vagina"	"27050"	"Texas"	"48"	95	14409326	0.6
	"Vagina"	"27050"	"Virginia"	"51"	24	4323072	0.4
	"Vagina"	"27050"	"Washington"	"53"	33	3760779	0.7
	"Vagina"	"27050"	"Wisconsin"	"55"	17	2918734	0.4
	"Vulva"	"27060"	"Alabama"	"01"	104	2526183	3.3
	"Vulva"	"27060"	"Arizona"	"04"	71	3604059	1.5
	"Vulva"	"27060"	"Arkansas"	"05"	61	1533071	3.2
	"Vulva"	"27060"	"California"	"06"	444	19829641	1.9
	"Vulva"	"27060"	"Colorado"	"08"	70	2828980	2.1
	"Vulva"	"27060"	"Connecticut"	"09"	72	1831360	2.8
	"Vulva"	"27060"	"Delaware"	"10"	24	499426	3.7
	"Vulva"	"27060"	"Florida"	"12"	328	10863662	2.0
	"Vulva"	"27060"	"Georgia"	"13"	174	5403773	2.8
	"Vulva"	"27060"	"Hawaii"	"15"	17	709720	1.8
	"Vulva"	"27060"	"Idaho"	"16"	38	873726	3.7
	"Vulva"	"27060"	"Illinois"	"17"	221	6472590	2.6
	"Vulva"	"27060"	"Indiana"	"18"	165	3395350	3.9
	"Vulva"	"27060"	"Iowa"	"19"	77	1582600	3.9
	"Vulva"	"27060"	"Kansas"	"20"	54	1461321	2.9
	"Vulva"	"27060"	"Kentucky"	"21"	110	2265345	3.8
	"Vulva"	"27060"	"Louisiana"	"22"	89	2387863	3.1
	"Vulva"	"27060"	"Maine"	"23"	32	683920	3.2
	"Vulva"	"27060"	"Maryland"	"24"	105	3115060	2.6
	"Vulva"	"27060"	"Massachusetts"	"25"	113	3544419	2.4
	"Vulva"	"27060"	"Michigan"	"26"	194	5068797	2.8
	"Vulva"	"27060"	"Minnesota"	"27"	112	2815323	3.1
	"Vulva"	"27060"	"Mississippi"	"28"	59	1536005	3.1
	"Vulva"	"27060"	"Missouri"	"29"	99	3119006	2.4
	"Vulva"	"27060"	"Montana"	"30"	20	527421	2.9
	"Vulva"	"27060"	"Nebraska"	"31"	40	964575	3.4
	"Vulva"	"27060"	"New Hampshire"	"33"	30	683488	3.1
	"Vulva"	"27060"	"New Jersey"	"34"	180	4547534	2.9
	"Vulva"	"27060"	"New Mexico"	"35"	25	1057418	1.9
	"Vulva"	"27060"	"New York"	"36"	377	10053544	2.8
	"Vulva"	"27060"	"North Carolina"	"37"	213	5336021	3.2
	"Vulva"	"27060"	"Ohio"	"39"	265	5956223	3.4
	"Vulva"	"27060"	"Oklahoma"	"40"	78	1990175	3.3
	"Vulva"	"27060"	"Oregon"	"41"	78	2109387	2.8
	"Vulva"	"27060"	"Pennsylvania"	"42"	330	6532496	3.6
	"Vulva"	"27060"	"Rhode Island"	"44"	17	543905	2.3
	"Vulva"	"27060"	"South Carolina"	"45"	110	2623668	3.2
	"Vulva"	"27060"	"South Dakota"	"46"	25	435837	4.5
	"Vulva"	"27060"	"Tennessee"	"47"	140	3470870	3.2
	"Vulva"	"27060"	"Texas"	"48"	328	14409326	2.1
	"Vulva"	"27060"	"Utah"	"49"	34	1566159	2.3
	"Vulva"	"27060"	"Virginia"	"51"	135	4323072	2.5
	"Vulva"	"27060"	"Washington"	"53"	134	3760779	2.9
	"Vulva"	"27060"	"West Virginia"	"54"	43	912019	3.2
	"Vulva"	"27060"	"Wisconsin"	"55"	119	2918734	3.0
	"Other Female Genital Organs"	"27070"	"Alabama"	"01"	22	2526183	0.6
	"Other Female Genital Organs"	"27070"	"Arizona"	"04"	100	3604059	2.1
	"Other Female Genital Organs"	"27070"	"California"	"06"	450	19829641	1.9
	"Other Female Genital Organs"	"27070"	"Colorado"	"08"	84	2828980	2.5
	"Other Female Genital Organs"	"27070"	"Connecticut"	"09"	68	1831360	2.7
	"Other Female Genital Organs"	"27070"	"District of Columbia"	"11"	16	369821	4.1
	"Other Female Genital Organs"	"27070"	"Florida"	"12"	234	10863662	1.5
	"Other Female Genital Organs"	"27070"	"Georgia"	"13"	107	5403773	1.7
	"Other Female Genital Organs"	"27070"	"Hawaii"	"15"	36	709720	4.1
	"Other Female Genital Organs"	"27070"	"Idaho"	"16"	20	873726	1.7
	"Other Female Genital Organs"	"27070"	"Illinois"	"17"	151	6472590	1.8
	"Other Female Genital Organs"	"27070"	"Indiana"	"18"	79	3395350	1.7
	"Other Female Genital Organs"	"27070"	"Iowa"	"19"	61	1582600	2.8
	"Other Female Genital Organs"	"27070"	"Kansas"	"20"	38	1461321	2.1
	"Other Female Genital Organs"	"27070"	"Kentucky"	"21"	98	2265345	3.3
	"Other Female Genital Organs"	"27070"	"Louisiana"	"22"	39	2387863	1.3
	"Other Female Genital Organs"	"27070"	"Maine"	"23"	54	683920	5.0
	"Other Female Genital Organs"	"27070"	"Maryland"	"24"	81	3115060	2.0
	"Other Female Genital Organs"	"27070"	"Massachusetts"	"25"	126	3544419	2.7
	"Other Female Genital Organs"	"27070"	"Michigan"	"26"	173	5068797	2.6
	"Other Female Genital Organs"	"27070"	"Minnesota"	"27"	102	2815323	2.7
	"Other Female Genital Organs"	"27070"	"Mississippi"	"28"	27	1536005	1.4
	"Other Female Genital Organs"	"27070"	"Missouri"	"29"	73	3119006	1.8
	"Other Female Genital Organs"	"27070"	"Montana"	"30"	23	527421	3.0
	"Other Female Genital Organs"	"27070"	"Nebraska"	"31"	19	964575	1.5
	"Other Female Genital Organs"	"27070"	"New Hampshire"	"33"	30	683488	3.0
	"Other Female Genital Organs"	"27070"	"New Jersey"	"34"	124	4547534	2.1
	"Other Female Genital Organs"	"27070"	"New Mexico"	"35"	36	1057418	2.7
	"Other Female Genital Organs"	"27070"	"New York"	"36"	320	10053544	2.4
	"Other Female Genital Organs"	"27070"	"North Carolina"	"37"	159	5336021	2.2
	"Other Female Genital Organs"	"27070"	"Ohio"	"39"	160	5956223	1.9
	"Other Female Genital Organs"	"27070"	"Oklahoma"	"40"	18	1990175	0.7
	"Other Female Genital Organs"	"27070"	"Oregon"	"41"	66	2109387	2.2
	"Other Female Genital Organs"	"27070"	"Pennsylvania"	"42"	190	6532496	2.1
	"Other Female Genital Organs"	"27070"	"Rhode Island"	"44"	33	543905	4.6
	"Other Female Genital Organs"	"27070"	"South Carolina"	"45"	45	2623668	1.3
	"Other Female Genital Organs"	"27070"	"Tennessee"	"47"	79	3470870	1.7
	"Other Female Genital Organs"	"27070"	"Texas"	"48"	245	14409326	1.6
	"Other Female Genital Organs"	"27070"	"Utah"	"49"	33	1566159	2.3
	"Other Female Genital Organs"	"27070"	"Virginia"	"51"	131	4323072	2.4
	"Other Female Genital Organs"	"27070"	"Washington"	"53"	110	3760779	2.4
	"Other Female Genital Organs"	"27070"	"West Virginia"	"54"	18	912019	1.4
	"Other Female Genital Organs"	"27070"	"Wisconsin"	"55"	83	2918734	2.1
	"Male Genital System"	"28010-28040"	"Alabama"	"01"	3931	2365445	129.9
	"Male Genital System"	"28010-28040"	"Alaska"	"02"	416	384304	104.2
	"Male Genital System"	"28010-28040"	"Arizona"	"04"	3691	3560169	81.6
	"Male Genital System"	"28010-28040"	"Arkansas"	"05"	2514	1479090	133.2
	"Male Genital System"	"28010-28040"	"California"	"06"	21908	19607822	101.6
	"Male Genital System"	"28010-28040"	"Colorado"	"08"	3413	2868175	105.6
	"Male Genital System"	"28010-28040"	"Connecticut"	"09"	3019	1743201	132.3
	"Male Genital System"	"28010-28040"	"Delaware"	"10"	862	467559	130.5
	"Male Genital System"	"28010-28040"	"District of Columbia"	"11"	442	334326	139.8
	"Male Genital System"	"28010-28040"	"Florida"	"12"	15489	10391264	103.8
	"Male Genital System"	"28010-28040"	"Georgia"	"13"	7935	5115616	138.6
	"Male Genital System"	"28010-28040"	"Hawaii"	"15"	1107	713382	118.9
	"Male Genital System"	"28010-28040"	"Idaho"	"16"	1345	878348	126.0
	"Male Genital System"	"28010-28040"	"Illinois"	"17"	9187	6252095	122.2
	"Male Genital System"	"28010-28040"	"Indiana"	"18"	4347	3303131	109.5
	"Male Genital System"	"28010-28040"	"Iowa"	"19"	2582	1567300	130.1
	"Male Genital System"	"28010-28040"	"Kansas"	"20"	2189	1451427	125.4
	"Male Genital System"	"28010-28040"	"Kentucky"	"21"	3249	2198928	118.3
	"Male Genital System"	"28010-28040"	"Louisiana"	"22"	4304	2276587	156.4
	"Male Genital System"	"28010-28040"	"Maine"	"23"	1113	656203	108.9
	"Male Genital System"	"28010-28040"	"Maryland"	"24"	5076	2927093	142.7
	"Male Genital System"	"28010-28040"	"Massachusetts"	"25"	5097	3341301	119.6
	"Male Genital System"	"28010-28040"	"Michigan"	"26"	7599	4918489	117.0
	"Male Genital System"	"28010-28040"	"Minnesota"	"27"	4248	2793439	122.9
	"Male Genital System"	"28010-28040"	"Mississippi"	"28"	2565	1446874	145.1
	"Male Genital System"	"28010-28040"	"Missouri"	"29"	3932	3006980	102.3
	"Male Genital System"	"28010-28040"	"Montana"	"30"	1118	534397	146.0
	"Male Genital System"	"28010-28040"	"Nebraska"	"31"	1719	960937	151.1
	"Male Genital System"	"28010-28040"	"New Hampshire"	"33"	1236	671576	126.2
	"Male Genital System"	"28010-28040"	"New Jersey"	"34"	7999	4344196	149.0
	"Male Genital System"	"28010-28040"	"New Mexico"	"35"	1203	1036336	90.3
	"Male Genital System"	"28010-28040"	"New York"	"36"	16632	9490554	141.5
	"Male Genital System"	"28010-28040"	"North Carolina"	"37"	8189	5055337	130.4
	"Male Genital System"	"28010-28040"	"North Dakota"	"38"	622	389111	135.1
	"Male Genital System"	"28010-28040"	"Ohio"	"39"	9289	5724669	125.9
	"Male Genital System"	"28010-28040"	"Oklahoma"	"40"	2550	1953313	110.7
	"Male Genital System"	"28010-28040"	"Oregon"	"41"	2764	2074151	101.5
	"Male Genital System"	"28010-28040"	"Pennsylvania"	"42"	9819	6276611	115.9
	"Male Genital System"	"28010-28040"	"Rhode Island"	"44"	868	515433	128.4
	"Male Genital System"	"28010-28040"	"South Carolina"	"45"	3612	2468034	110.0
	"Male Genital System"	"28010-28040"	"South Dakota"	"46"	730	443549	128.8
	"Male Genital System"	"28010-28040"	"Tennessee"	"47"	5266	3307310	127.5
	"Male Genital System"	"28010-28040"	"Texas"	"48"	16607	14215238	116.7
	"Male Genital System"	"28010-28040"	"Utah"	"49"	1860	1588994	131.7
	"Male Genital System"	"28010-28040"	"Vermont"	"50"	532	308449	118.3
	"Male Genital System"	"28010-28040"	"Virginia"	"51"	5184	4187848	102.5
	"Male Genital System"	"28010-28040"	"Washington"	"53"	4988	3766014	111.3
	"Male Genital System"	"28010-28040"	"West Virginia"	"54"	1463	893934	112.7
	"Male Genital System"	"28010-28040"	"Wisconsin"	"55"	4876	2890585	128.4
	"Male Genital System"	"28010-28040"	"Wyoming"	"56"	501	295124	126.7
	"Prostate"	"28010"	"Alabama"	"01"	3789	2365445	123.8
	"Prostate"	"28010"	"Alaska"	"02"	396	384304	99.0
	"Prostate"	"28010"	"Arizona"	"04"	3464	3560169	75.2
	"Prostate"	"28010"	"Arkansas"	"05"	2428	1479090	127.4
	"Prostate"	"28010"	"California"	"06"	20470	19607822	94.4
	"Prostate"	"28010"	"Colorado"	"08"	3239	2868175	99.8
	"Prostate"	"28010"	"Connecticut"	"09"	2897	1743201	125.1
	"Prostate"	"28010"	"Delaware"	"10"	833	467559	124.1
	"Prostate"	"28010"	"District of Columbia"	"11"	421	334326	133.9
	"Prostate"	"28010"	"Florida"	"12"	14851	10391264	97.7
	"Prostate"	"28010"	"Georgia"	"13"	7655	5115616	133.0
	"Prostate"	"28010"	"Hawaii"	"15"	1067	713382	113.2
	"Prostate"	"28010"	"Idaho"	"16"	1284	878348	118.6
	"Prostate"	"28010"	"Illinois"	"17"	8725	6252095	114.7
	"Prostate"	"28010"	"Indiana"	"18"	4122	3303131	102.5
	"Prostate"	"28010"	"Iowa"	"19"	2474	1567300	122.9
	"Prostate"	"28010"	"Kansas"	"20"	2087	1451427	118.5
	"Prostate"	"28010"	"Kentucky"	"21"	3109	2198928	111.8
	"Prostate"	"28010"	"Louisiana"	"22"	4148	2276587	149.5
	"Prostate"	"28010"	"Maine"	"23"	1056	656203	100.1
	"Prostate"	"28010"	"Maryland"	"24"	4903	2927093	136.7
	"Prostate"	"28010"	"Massachusetts"	"25"	4857	3341301	112.7
	"Prostate"	"28010"	"Michigan"	"26"	7250	4918489	109.7
	"Prostate"	"28010"	"Minnesota"	"27"	3997	2793439	113.8
	"Prostate"	"28010"	"Mississippi"	"28"	2498	1446874	140.3
	"Prostate"	"28010"	"Missouri"	"29"	3787	3006980	97.3
	"Prostate"	"28010"	"Montana"	"30"	1073	534397	136.9
	"Prostate"	"28010"	"Nebraska"	"31"	1635	960937	142.2
	"Prostate"	"28010"	"New Hampshire"	"33"	1186	671576	118.6
	"Prostate"	"28010"	"New Jersey"	"34"	7701	4344196	142.0
	"Prostate"	"28010"	"New Mexico"	"35"	1113	1036336	81.4
	"Prostate"	"28010"	"New York"	"36"	15915	9490554	134.0
	"Prostate"	"28010"	"North Carolina"	"37"	7897	5055337	124.5
	"Prostate"	"28010"	"North Dakota"	"38"	593	389111	128.0
	"Prostate"	"28010"	"Ohio"	"39"	8920	5724669	119.1
	"Prostate"	"28010"	"Oklahoma"	"40"	2414	1953313	103.6
	"Prostate"	"28010"	"Oregon"	"41"	2618	2074151	94.5
	"Prostate"	"28010"	"Pennsylvania"	"42"	9306	6276611	107.5
	"Prostate"	"28010"	"Rhode Island"	"44"	825	515433	120.1
	"Prostate"	"28010"	"South Carolina"	"45"	3474	2468034	104.3
	"Prostate"	"28010"	"South Dakota"	"46"	701	443549	122.1
	"Prostate"	"28010"	"Tennessee"	"47"	5043	3307310	120.7
	"Prostate"	"28010"	"Texas"	"48"	15579	14215238	109.4
	"Prostate"	"28010"	"Utah"	"49"	1735	1588994	123.7
	"Prostate"	"28010"	"Vermont"	"50"	502	308449	108.1
	"Prostate"	"28010"	"Virginia"	"51"	4987	4187848	97.8
	"Prostate"	"28010"	"Washington"	"53"	4707	3766014	104.0
	"Prostate"	"28010"	"West Virginia"	"54"	1394	893934	104.5
	"Prostate"	"28010"	"Wisconsin"	"55"	4629	2890585	119.7
	"Prostate"	"28010"	"Wyoming"	"56"	479	295124	118.8
	"Testis"	"28020"	"Alabama"	"01"	106	2365445	4.7
	"Testis"	"28020"	"Alaska"	"02"	18	384304	4.5
	"Testis"	"28020"	"Arizona"	"04"	198	3560169	5.7
	"Testis"	"28020"	"Arkansas"	"05"	65	1479090	4.7
	"Testis"	"28020"	"California"	"06"	1255	19607822	6.3
	"Testis"	"28020"	"Colorado"	"08"	153	2868175	5.1
	"Testis"	"28020"	"Connecticut"	"09"	100	1743201	6.1
	"Testis"	"28020"	"Delaware"	"10"	26	467559	5.8
	"Testis"	"28020"	"District of Columbia"	"11"	16	334326	4.2
	"Testis"	"28020"	"Florida"	"12"	498	10391264	5.1
	"Testis"	"28020"	"Georgia"	"13"	213	5115616	4.2
	"Testis"	"28020"	"Hawaii"	"15"	33	713382	4.9
	"Testis"	"28020"	"Idaho"	"16"	53	878348	6.5
	"Testis"	"28020"	"Illinois"	"17"	391	6252095	6.5
	"Testis"	"28020"	"Indiana"	"18"	189	3303131	6.0
	"Testis"	"28020"	"Iowa"	"19"	87	1567300	5.9
	"Testis"	"28020"	"Kansas"	"20"	84	1451427	5.9
	"Testis"	"28020"	"Kentucky"	"21"	102	2198928	5.0
	"Testis"	"28020"	"Louisiana"	"22"	116	2276587	5.1
	"Testis"	"28020"	"Maine"	"23"	47	656203	7.7
	"Testis"	"28020"	"Maryland"	"24"	141	2927093	4.9
	"Testis"	"28020"	"Massachusetts"	"25"	207	3341301	6.1
	"Testis"	"28020"	"Michigan"	"26"	285	4918489	6.1
	"Testis"	"28020"	"Minnesota"	"27"	205	2793439	7.6
	"Testis"	"28020"	"Mississippi"	"28"	43	1446874	3.3
	"Testis"	"28020"	"Missouri"	"29"	117	3006980	4.2
	"Testis"	"28020"	"Montana"	"30"	39	534397	8.1
	"Testis"	"28020"	"Nebraska"	"31"	67	960937	7.1
	"Testis"	"28020"	"New Hampshire"	"33"	42	671576	6.6
	"Testis"	"28020"	"New Jersey"	"34"	250	4344196	6.1
	"Testis"	"28020"	"New Mexico"	"35"	72	1036336	7.4
	"Testis"	"28020"	"New York"	"36"	604	9490554	6.5
	"Testis"	"28020"	"North Carolina"	"37"	220	5055337	4.6
	"Testis"	"28020"	"North Dakota"	"38"	25	389111	6.3
	"Testis"	"28020"	"Ohio"	"39"	307	5724669	5.8
	"Testis"	"28020"	"Oklahoma"	"40"	109	1953313	5.8
	"Testis"	"28020"	"Oregon"	"41"	129	2074151	6.3
	"Testis"	"28020"	"Pennsylvania"	"42"	426	6276611	7.2
	"Testis"	"28020"	"Rhode Island"	"44"	33	515433	6.6
	"Testis"	"28020"	"South Carolina"	"45"	105	2468034	4.5
	"Testis"	"28020"	"South Dakota"	"46"	20	443549	4.8
	"Testis"	"28020"	"Tennessee"	"47"	187	3307310	5.9
	"Testis"	"28020"	"Texas"	"48"	865	14215238	6.0
	"Testis"	"28020"	"Utah"	"49"	114	1588994	7.2
	"Testis"	"28020"	"Vermont"	"50"	29	308449	10.1
	"Testis"	"28020"	"Virginia"	"51"	162	4187848	3.9
	"Testis"	"28020"	"Washington"	"53"	238	3766014	6.2
	"Testis"	"28020"	"West Virginia"	"54"	49	893934	6.4
	"Testis"	"28020"	"Wisconsin"	"55"	202	2890585	7.3
	"Testis"	"28020"	"Wyoming"	"56"	20	295124	7.3
	"Penis"	"28030"	"Alabama"	"01"	33	2365445	1.2
	"Penis"	"28030"	"Arizona"	"04"	21	3560169	0.5
	"Penis"	"28030"	"Arkansas"	"05"	16	1479090	0.9
	"Penis"	"28030"	"California"	"06"	139	19607822	0.7
	"Penis"	"28030"	"Colorado"	"08"	17	2868175	0.6
	"Penis"	"28030"	"Connecticut"	"09"	18	1743201	0.9
	"Penis"	"28030"	"Florida"	"12"	108	10391264	0.8
	"Penis"	"28030"	"Georgia"	"13"	52	5115616	1.0
	"Penis"	"28030"	"Illinois"	"17"	60	6252095	0.9
	"Penis"	"28030"	"Indiana"	"18"	30	3303131	0.9
	"Penis"	"28030"	"Iowa"	"19"	16	1567300	0.9
	"Penis"	"28030"	"Kansas"	"20"	17	1451427	1.0
	"Penis"	"28030"	"Kentucky"	"21"	33	2198928	1.3
